,batting_consistency,batting_form,batting_inning,venue,opposition,season
61,0.7369119315470826,0.5795701546976556,0.0,0.0903343384792727,0.3280102768382222,0.05
62,0.3025086679460944,0.2725273822272645,0.0,0.15480481761672546,0.1862932277364635,0.05
63,0.0,0.28892888573155345,0.0,0.13222123299690727,0.15938429325130718,0.05
64,0.0,0.0,0.0,0.0,0.0,0.05
65,0.834542958022754,0.34580996257143765,1.0,0.2594934772843995,0.4879730350850313,0.05
66,0.9826574809411216,0.6083705321641767,1.0,0.5243818996453279,0.9999999999999999,0.05
67,0.7790654522706307,0.7790654522706307,1.0,0.34304428813611176,0.33541934292662035,0.05
68,0.834542958022754,0.34580996257143765,0.0,0.20780117751800328,0.273355646957608,0.05
69,0.9826574809411216,0.6083705321641767,0.0,0.31552137451158124,0.32648701842052535,0.05
70,0.9558398630093412,0.6041492159087294,0.0,0.2397973393953347,0.29851838320506924,0.05
71,0.7965789445781599,0.6773761305440394,0.0,0.2727763762261788,0.2859070606121318,0.05
72,0.44234755548015653,0.6233273779860676,0.0,0.19858340430533042,0.11634708685421108,0.05
73,1.0,1.0,0.0,0.22502201607696853,0.3755877950760745,0.05
74,0.3232918579623169,0.3232918579623169,0.0,0.22657400863255614,0.11390358785793134,0.05
75,0.28665321853827147,0.28665321853827147,0.0,0.08724403794975989,0.05237239396117901,0.05
76,0.5149237114713772,0.5149237114713772,0.0,0.18803178686827546,0.19625186110554577,0.05
77,0.4715124108023284,0.4715124108023284,0.0,0.16153199696685272,0.16868098195660627,0.05
78,0.0,0.0,0.0,0.09797194499764145,0.08085546035599657,0.05
79,0.834542958022754,0.34580996257143765,0.0,0.20780117751800328,0.39842881443157213,0.05
80,0.9826574809411216,0.6083705321641767,0.0,0.31552137451158124,0.586225658310843,0.05
81,0.9558398630093412,0.6041492159087294,0.0,0.2397973393953347,0.4196080973314004,0.05
82,0.7965789445781599,0.6773761305440394,0.0,0.2727763762261788,0.26680101982691223,0.05
83,1.0,1.0,0.0,0.22502201607696853,0.48333156552859313,0.05
84,0.3232918579623169,0.3232918579623169,0.0,0.22657400863255614,0.5591978880626038,0.05
85,0.834542958022754,0.34580996257143765,1.0,0.20780117751800328,0.29163376585622636,0.05
86,0.9826574809411216,0.6083705321641767,1.0,0.31552137451158124,0.3714904165340812,0.05
87,0.9558398630093412,0.6041492159087294,1.0,0.2397973393953347,0.3799847183101357,0.05
88,0.7965789445781599,0.6773761305440394,1.0,0.2727763762261788,0.37085204260016574,0.05
89,0.0,0.1618082872986757,1.0,0.212877352339339,0.15848467706135855,0.05
90,0.834542958022754,0.34580996257143765,1.0,0.20780117751800328,0.29163376585622636,0.05
91,0.9826574809411216,0.6083705321641767,1.0,0.31552137451158124,0.3714904165340812,0.05
92,0.9558398630093412,0.6041492159087294,1.0,0.2397973393953347,0.3799847183101357,0.05
93,0.7965789445781599,0.6773761305440394,1.0,0.2727763762261788,0.37085204260016574,0.05
94,1.0,1.0,1.0,0.22502201607696853,0.44200323704690175,0.05
95,0.0,0.1618082872986757,1.0,0.212877352339339,0.15848467706135855,0.05
96,0.3232918579623169,0.3232918579623169,1.0,0.22657400863255614,0.1998012201781161,0.05
97,0.28665321853827147,0.28665321853827147,1.0,0.08724403794975989,0.20391038408504317,0.05
98,0.5149237114713772,0.5149237114713772,1.0,0.18803178686827546,0.18321037269252374,0.05
99,0.4715124108023284,0.4715124108023284,1.0,0.16153199696685272,0.22004062022447188,0.05
100,0.0,0.0,1.0,0.09797194499764145,0.06801334103310508,0.05
101,0.834542958022754,0.34580996257143765,1.0,0.20780117751800328,0.23465545485615963,0.05
102,0.9826574809411216,0.6083705321641767,1.0,0.31552137451158124,0.3968250226868274,0.05
103,0.9558398630093412,0.6041492159087294,1.0,0.2397973393953347,0.3991496859200244,0.05
104,0.7965789445781599,0.6773761305440394,1.0,0.2727763762261788,0.2976246596975875,0.05
105,0.44234755548015653,0.6233273779860676,1.0,0.19858340430533042,0.3809020125474851,0.05
106,1.0,1.0,1.0,0.22502201607696853,0.2769452726937022,0.05
107,0.5149237114713772,0.5149237114713772,1.0,0.18803178686827546,0.23948450813779446,0.05
108,0.2637017166244314,0.2637017166244314,1.0,0.2598581311369312,0.1717206239957887,0.05
109,0.3232918579623169,0.3232918579623169,1.0,0.22657400863255614,0.20256292402760917,0.05
110,0.834542958022754,0.34580996257143765,0.0,0.20780117751800328,0.29163376585622636,0.05
111,0.9826574809411216,0.6083705321641767,0.0,0.31552137451158124,0.3714904165340812,0.05
112,0.9558398630093412,0.6041492159087294,0.0,0.2397973393953347,0.3799847183101357,0.05
113,0.7965789445781599,0.6773761305440394,0.0,0.2727763762261788,0.37085204260016574,0.05
114,0.44234755548015653,0.6233273779860676,0.0,0.19858340430533042,0.2886717108028583,0.05
115,1.0,1.0,0.0,0.22502201607696853,0.44200323704690175,0.05
116,0.3232918579623169,0.3232918579623169,0.0,0.22657400863255614,0.1998012201781161,0.05
117,0.3025086679460944,0.2725273822272645,0.0,0.19765929255542658,0.1908796989232105,0.05
118,0.5149237114713772,0.5149237114713772,0.0,0.18803178686827546,0.18321037269252374,0.05
119,0.4715124108023284,0.4715124108023284,0.0,0.16153199696685272,0.22004062022447188,0.05
120,0.0,0.0,0.0,0.08847565029937036,0.06808336574308689,0.05
121,0.834542958022754,0.34580996257143765,0.0,0.20780117751800328,0.23465545485615963,0.05
122,0.9826574809411216,0.6083705321641767,0.0,0.31552137451158124,0.3968250226868274,0.05
123,0.9558398630093412,0.6041492159087294,0.0,0.2397973393953347,0.3991496859200244,0.05
124,0.7965789445781599,0.6773761305440394,0.0,0.2727763762261788,0.2976246596975875,0.05
125,0.32553439080508517,0.14035048190599386,0.0,0.36171730230206867,0.21557887748327456,0.05
126,0.7965789445781599,0.6773761305440394,1.0,0.2727763762261788,0.37085204260016574,0.05
127,0.9826574809411216,0.6083705321641767,1.0,0.31552137451158124,0.3714904165340812,0.05
128,0.834542958022754,0.34580996257143765,1.0,0.20780117751800328,0.29163376585622636,0.05
129,0.9558398630093412,0.6041492159087294,1.0,0.2397973393953347,0.3799847183101357,0.05
130,0.7965789445781599,0.6773761305440394,0.0,0.2727763762261788,0.37085204260016574,0.05
131,0.9826574809411216,0.6083705321641767,0.0,0.31552137451158124,0.3714904165340812,0.05
132,0.834542958022754,0.34580996257143765,0.0,0.20780117751800328,0.29163376585622636,0.05
133,0.9558398630093412,0.6041492159087294,0.0,0.2397973393953347,0.3799847183101357,0.05
134,0.3232918579623169,0.3232918579623169,0.0,0.22657400863255614,0.1998012201781161,0.05
135,1.0,1.0,0.0,0.22502201607696853,0.44200323704690175,0.05
136,0.32553439080508517,0.14035048190599386,0.0,0.36171730230206867,0.29855570352735966,0.05
137,0.7369119315470826,0.5795701546976556,0.0,0.2148640316065538,0.26747376774188475,0.05
138,0.3025086679460944,0.2725273822272645,0.0,0.19765929255542658,0.1908796989232105,0.05
139,0.5149237114713772,0.5149237114713772,0.0,0.18803178686827546,0.18321037269252374,0.05
140,0.834542958022754,0.36708751709732484,1.0,0.027447567927848446,0.2386732821848495,0.10000000000000002
141,0.9826574809411216,0.5670546478216153,1.0,0.4187240496058036,0.3124133284620491,0.10000000000000002
142,0.9558398630093412,0.4276650620805191,1.0,0.5339144182362345,0.35110075308481925,0.10000000000000002
143,0.7965789445781599,0.4225849034597563,1.0,0.12709836960284124,0.3041085746386803,0.10000000000000002
144,0.32553439080508517,0.6142021778545905,1.0,0.07555499028394703,0.17231873126618033,0.10000000000000002
145,1.0,0.3380817066576188,1.0,0.28334972799881514,0.27602797845635285,0.10000000000000002
146,0.7369119315470826,0.273019095988888,1.0,0.06494364367281293,0.2632005908396286,0.10000000000000002
147,0.3025086679460944,0.28128015225896746,1.0,0.09483093101843879,0.18881136737732415,0.10000000000000002
148,0.5149237114713772,0.3191527148961437,1.0,0.07808905281765538,0.27646600118639336,0.10000000000000002
149,0.4715124108023284,0.22212208285178076,1.0,0.20836144039076726,0.13808912092962958,0.10000000000000002
150,0.0,0.1638400856721767,1.0,0.25788191654981113,0.31366355925877903,0.10000000000000002
151,0.834542958022754,0.36708751709732484,0.0,0.42928210684599377,0.2386732821848495,0.10000000000000002
152,0.9826574809411216,0.5670546478216153,0.0,0.2610446648645951,0.3124133284620491,0.10000000000000002
153,0.7965789445781599,0.4225849034597563,0.0,0.1973163730384762,0.3041085746386803,0.10000000000000002
154,0.9558398630093412,0.4276650620805191,0.0,0.3279308751531466,0.35110075308481925,0.10000000000000002
155,1.0,0.3380817066576188,0.0,0.2675875048499768,0.27602797845635285,0.10000000000000002
156,0.834542958022754,0.36708751709732484,0.0,0.22488275533416946,0.2386732821848495,0.10000000000000002
157,0.9826574809411216,0.5670546478216153,0.0,0.1934130473631421,0.3124133284620491,0.10000000000000002
158,0.9558398630093412,0.4276650620805191,0.0,0.12873568954997044,0.35110075308481925,0.10000000000000002
159,0.7965789445781599,0.4225849034597563,0.0,0.13086887433851147,0.3041085746386803,0.10000000000000002
160,0.32553439080508517,0.6142021778545905,0.0,0.1776363346572495,0.17231873126618033,0.10000000000000002
161,1.0,0.3380817066576188,0.0,0.19300975469179907,0.27602797845635285,0.10000000000000002
162,0.4163013052283354,0.43167299311865803,0.0,0.05236340775062507,0.13447199600868975,0.10000000000000002
163,0.3025086679460944,0.28128015225896746,0.0,0.12040660916995768,0.18881136737732415,0.10000000000000002
164,0.7369119315470826,0.273019095988888,0.0,0.19221604895538347,0.2632005908396286,0.10000000000000002
165,0.4715124108023284,0.22212208285178076,0.0,0.03137544535263557,0.13808912092962958,0.10000000000000002
166,0.0,0.07961627771357077,0.0,0.05601018776855992,0.06801334103310508,0.10000000000000002
167,0.834542958022754,0.36708751709732484,1.0,0.43114964975520703,0.292634539761857,0.10000000000000002
168,0.9826574809411216,0.5670546478216153,1.0,0.1745017604811821,0.29869614579282106,0.10000000000000002
169,0.9558398630093412,0.4276650620805191,1.0,0.2569578047999073,0.39706858689545976,0.10000000000000002
170,0.7965789445781599,0.4225849034597563,1.0,0.44622361894396895,0.34848440206951,0.10000000000000002
171,0.834542958022754,0.36708751709732484,0.0,0.43114964975520703,0.292634539761857,0.10000000000000002
172,0.9826574809411216,0.5670546478216153,0.0,0.1745017604811821,0.29869614579282106,0.10000000000000002
173,0.9558398630093412,0.4276650620805191,0.0,0.2569578047999073,0.39706858689545976,0.10000000000000002
174,0.7965789445781599,0.4225849034597563,0.0,0.44622361894396895,0.34848440206951,0.10000000000000002
175,0.3232918579623169,0.36580057892337214,0.0,0.1843635140073768,0.21977937796843877,0.10000000000000002
176,0.44234755548015653,0.3497237920541177,0.0,0.08423342998404541,0.10180296441212633,0.10000000000000002
177,0.7369119315470826,0.273019095988888,0.0,0.24032620822781448,0.13666112754514775,0.10000000000000002
178,1.0,0.3380817066576188,0.0,0.3319203331954143,0.43120096797130647,0.10000000000000002
179,0.2637017166244314,0.14812645128455248,0.0,0.0681653161862842,0.08954913122218161,0.10000000000000002
180,0.26138231208847135,0.21482987499072237,0.0,0.19162278209155145,0.20782901792554007,0.10000000000000002
181,0.834542958022754,0.36708751709732484,0.0,0.3022344506928424,0.1707444029337702,0.10000000000000002
182,0.9826574809411216,0.5670546478216153,0.0,0.357925868206209,0.33583968760926014,0.10000000000000002
183,0.9558398630093412,0.4276650620805191,0.0,0.39982483735472213,0.5427848031647633,0.10000000000000002
184,0.7965789445781599,0.4225849034597563,0.0,0.2694156039649868,0.6027624895404886,0.10000000000000002
185,0.7369119315470826,0.273019095988888,0.0,0.26834981654610823,0.1946647652944573,0.10000000000000002
186,1.0,0.3380817066576188,0.0,0.34053598481494424,0.2828664364592049,0.10000000000000002
187,0.3232918579623169,0.36580057892337214,0.0,0.08842815675124813,0.10756502575102236,0.10000000000000002
188,0.44234755548015653,0.3497237920541177,0.0,0.2852993783980024,0.3426044870812757,0.10000000000000002
189,0.5149237114713772,0.3191527148961437,0.0,0.21495016397348735,0.37564868612823255,0.10000000000000002
190,0.834542958022754,0.36708751709732484,1.0,0.245082807818565,0.273355646957608,0.10000000000000002
191,0.9826574809411216,0.5670546478216153,1.0,0.33318092465913324,0.32648701842052535,0.10000000000000002
192,0.9558398630093412,0.4276650620805191,1.0,0.44977758529921746,0.29851838320506924,0.10000000000000002
193,0.7965789445781599,0.4225849034597563,1.0,0.26077580308369974,0.2859070606121318,0.10000000000000002
194,0.44234755548015653,0.3497237920541177,1.0,0.2754472845765105,0.11634708685421108,0.10000000000000002
195,0.32553439080508517,0.6142021778545905,1.0,0.20277249624478982,0.19132459644946237,0.10000000000000002
196,1.0,0.3380817066576188,1.0,0.35290443171152264,0.3755877950760745,0.10000000000000002
197,0.7369119315470826,0.273019095988888,1.0,0.22556376451571877,0.23693592297085478,0.10000000000000002
198,0.5149237114713772,0.3191527148961437,1.0,0.16124462075194362,0.19625186110554577,0.10000000000000002
199,0.2637017166244314,0.14812645128455248,1.0,0.22031210505894835,0.04892301406779727,0.10000000000000002
200,0.0,0.1638400856721767,1.0,0.0,0.08085546035599657,0.10000000000000002
201,0.834542958022754,0.36708751709732484,1.0,0.245082807818565,0.44972363319230174,0.10000000000000002
202,0.9826574809411216,0.5670546478216153,1.0,0.33318092465913324,0.40200665480273257,0.10000000000000002
203,0.9558398630093412,0.4276650620805191,1.0,0.44977758529921746,0.28017446268557034,0.10000000000000002
204,0.834542958022754,0.36708751709732484,0.0,0.245082807818565,0.2386732821848495,0.10000000000000002
205,0.9826574809411216,0.5670546478216153,0.0,0.33318092465913324,0.3124133284620491,0.10000000000000002
206,0.9558398630093412,0.4276650620805191,0.0,0.44977758529921746,0.35110075308481925,0.10000000000000002
207,0.7965789445781599,0.4225849034597563,0.0,0.26077580308369974,0.3041085746386803,0.10000000000000002
208,0.44234755548015653,0.3497237920541177,0.0,0.2754472845765105,0.2476782831080364,0.10000000000000002
209,0.834542958022754,0.36708751709732484,0.0,0.25602000846834116,0.4879730350850313,0.10000000000000002
210,0.9826574809411216,0.5670546478216153,0.0,0.43842179744565213,0.9999999999999999,0.10000000000000002
211,0.7369119315470826,0.273019095988888,0.0,0.25630577473246646,0.3280102768382222,0.10000000000000002
212,0.7965789445781599,0.4225849034597563,0.0,0.18697082930174824,0.2286625967873095,0.10000000000000002
213,0.9558398630093412,0.4276650620805191,0.0,0.28051299471775154,0.2794025212824048,0.10000000000000002
214,1.0,0.3380817066576188,0.0,0.1976914915711027,0.27244424540272555,0.10000000000000002
215,0.32553439080508517,0.6142021778545905,0.0,0.25788191654981113,0.31366355925877903,0.10000000000000002
216,0.44234755548015653,0.3497237920541177,0.0,0.16847973957436121,0.2263153449379893,0.10000000000000002
217,0.834542958022754,0.36708751709732484,0.0,0.043560679850016985,0.23465545485615963,0.10000000000000002
218,0.9826574809411216,0.5670546478216153,0.0,0.12562043478330867,0.3968250226868274,0.10000000000000002
219,0.9558398630093412,0.4276650620805191,0.0,0.40100010142689946,0.3991496859200244,0.10000000000000002
220,0.7965789445781599,0.4225849034597563,0.0,0.7258527506814118,0.2976246596975875,0.10000000000000002
221,1.0,0.3380817066576188,0.0,0.2938731712971535,0.2769452726937022,0.10000000000000002
222,0.44234755548015653,0.3497237920541177,0.0,0.1277302752854845,0.3809020125474851,0.10000000000000002
223,0.32553439080508517,0.6142021778545905,0.0,0.08401528165283989,0.21557887748327456,0.10000000000000002
224,0.5149237114713772,0.3191527148961437,0.0,0.1420837914984939,0.23948450813779446,0.10000000000000002
225,0.4715124108023284,0.22212208285178076,0.0,0.20449594855885256,0.1292432224330493,0.10000000000000002
226,0.0,0.1638400856721767,0.0,0.3094792292199628,0.37564868612823255,0.10000000000000002
227,0.26138231208847135,0.21482987499072237,0.0,0.0,0.05633797283866228,0.10000000000000002
228,0.834542958022754,0.36708751709732484,1.0,0.245082807818565,0.3166884695917942,0.10000000000000002
229,0.9826574809411216,0.5670546478216153,1.0,0.33318092465913324,0.34124917011388584,0.10000000000000002
230,0.834542958022754,0.36708751709732484,1.0,0.245082807818565,0.23465545485615963,0.10000000000000002
231,0.9826574809411216,0.5670546478216153,1.0,0.33318092465913324,0.3968250226868274,0.10000000000000002
232,0.9558398630093412,0.4276650620805191,1.0,0.44977758529921746,0.3991496859200244,0.10000000000000002
233,0.7965789445781599,0.4225849034597563,1.0,0.26077580308369974,0.2976246596975875,0.10000000000000002
234,0.44234755548015653,0.3497237920541177,1.0,0.2754472845765105,0.3809020125474851,0.10000000000000002
235,0.32553439080508517,0.6142021778545905,1.0,0.20277249624478982,0.21557887748327456,0.10000000000000002
236,1.0,0.3380817066576188,1.0,0.35290443171152264,0.2769452726937022,0.10000000000000002
237,0.834542958022754,0.36708751709732484,0.0,0.043560679850016985,0.29163376585622636,0.10000000000000002
238,0.9826574809411216,0.5670546478216153,0.0,0.12562043478330867,0.3714904165340812,0.10000000000000002
239,0.9558398630093412,0.4276650620805191,0.0,0.40100010142689946,0.3799847183101357,0.10000000000000002
240,0.7965789445781599,0.4225849034597563,0.0,0.7258527506814118,0.37085204260016574,0.10000000000000002
241,0.44234755548015653,0.3497237920541177,0.0,0.1277302752854845,0.2886717108028583,0.10000000000000002
242,0.3232918579623169,0.36580057892337214,0.0,0.028005093884279957,0.1998012201781161,0.10000000000000002
243,0.5149237114713772,0.3191527148961437,0.0,0.1420837914984939,0.18321037269252374,0.10000000000000002
244,0.7369119315470826,0.273019095988888,0.0,0.3784060521269865,0.26747376774188475,0.10000000000000002
245,0.9826574809411216,0.4752168311897617,1.0,0.19582958348963272,0.34124917011388584,0.15000000000000002
246,0.0,0.0,1.0,0.0681653161862842,0.0828432585748351,0.15000000000000002
247,0.7965789445781599,0.42755373066279295,1.0,0.3196058196500933,0.31071721802532276,0.15000000000000002
248,0.9558398630093412,0.5811500005301495,1.0,0.2819128469242696,0.4485883097036766,0.15000000000000002
249,0.0,0.0,1.0,0.11831206320022798,0.10610953318169496,0.15000000000000002
250,1.0,0.5561401927623975,1.0,0.2930512914220213,0.3970872470566051,0.15000000000000002
251,0.4163013052283354,0.12260438645785841,1.0,0.1061843039458284,0.268097409969633,0.15000000000000002
252,0.5149237114713772,0.31832833225536245,1.0,0.19456416217356237,0.1470528730755481,0.15000000000000002
253,0.3025086679460944,0.1802985802593492,1.0,0.19672310617464425,0.19581383837550528,0.15000000000000002
254,0.4715124108023284,0.32416660481587906,1.0,0.1724039946098848,0.23488625158611368,0.15000000000000002
255,0.31291152863338034,0.31291152863338034,1.0,0.05132418451967923,0.1438452895860587,0.15000000000000002
256,0.7965789445781599,0.42755373066279295,0.0,0.6493792834753043,0.31071721802532276,0.15000000000000002
257,0.9826574809411216,0.4752168311897617,0.0,0.15480481761672546,0.34124917011388584,0.15000000000000002
258,0.7790654522706307,0.7790654522706307,0.0,0.105298026039344,0.3526426716636613,0.15000000000000002
259,0.9558398630093412,0.5811500005301495,0.0,0.3540668161774295,0.4485883097036766,0.15000000000000002
260,1.0,0.5561401927623975,0.0,1.0,0.3970872470566051,0.15000000000000002
261,0.5149237114713772,0.31832833225536245,0.0,0.15338162112384227,0.1470528730755481,0.15000000000000002
262,0.4163013052283354,0.12260438645785841,0.0,0.13428679985252853,0.268097409969633,0.15000000000000002
263,0.7965789445781599,0.42755373066279295,1.0,0.263639905528088,0.31071721802532276,0.15000000000000002
264,0.9826574809411216,0.4752168311897617,1.0,0.21817650534423164,0.34124917011388584,0.15000000000000002
265,0.7790654522706307,0.7790654522706307,1.0,0.48987984937300477,0.3526426716636613,0.15000000000000002
266,0.9558398630093412,0.5811500005301495,1.0,0.3650563402276793,0.4485883097036766,0.15000000000000002
267,0.0,0.0,1.0,0.14349974321285,0.10610953318169496,0.15000000000000002
268,1.0,0.5561401927623975,1.0,0.18001020708796933,0.3970872470566051,0.15000000000000002
269,0.7965789445781599,0.42755373066279295,0.0,0.1244169965724148,0.31071721802532276,0.15000000000000002
270,0.9826574809411216,0.4752168311897617,0.0,0.0,0.34124917011388584,0.15000000000000002
271,0.7790654522706307,0.7790654522706307,0.0,0.11545923041132634,0.3526426716636613,0.15000000000000002
272,0.9558398630093412,0.5811500005301495,0.0,0.3627557205576226,0.4485883097036766,0.15000000000000002
273,0.0,0.0,0.0,0.0707895359638856,0.10610953318169496,0.15000000000000002
274,0.3025086679460944,0.1802985802593492,0.0,0.14754554953255078,0.19581383837550528,0.15000000000000002
275,1.0,0.5561401927623975,0.0,0.3029854927334872,0.3970872470566051,0.15000000000000002
276,0.4163013052283354,0.12260438645785841,0.0,0.08674736813295618,0.268097409969633,0.15000000000000002
277,0.5149237114713772,0.31832833225536245,0.0,0.105298026039344,0.1470528730755481,0.15000000000000002
278,0.4715124108023284,0.32416660481587906,0.0,0.0,0.23488625158611368,0.15000000000000002
279,0.31291152863338034,0.31291152863338034,0.0,0.10479572139479698,0.1438452895860587,0.15000000000000002
280,0.35376750819081143,0.35376750819081143,1.0,0.08423342998404541,0.064944432004337,0.15000000000000002
281,0.9826574809411216,0.4752168311897617,1.0,0.06498220199408505,0.34124917011388584,0.15000000000000002
282,0.9558398630093412,0.5811500005301495,1.0,0.1926257814298617,0.4485883097036766,0.15000000000000002
283,0.7965789445781599,0.42755373066279295,1.0,0.09982097347284095,0.31071721802532276,0.15000000000000002
284,0.7790654522706307,0.7790654522706307,1.0,0.1952878350508825,0.3526426716636613,0.15000000000000002
285,1.0,0.5561401927623975,1.0,0.2586997715479838,0.3970872470566051,0.15000000000000002
286,0.4163013052283354,0.12260438645785841,1.0,0.28744141791585437,0.268097409969633,0.15000000000000002
287,0.5149237114713772,0.31832833225536245,1.0,0.10297406208292215,0.1470528730755481,0.15000000000000002
288,0.3025086679460944,0.1802985802593492,1.0,0.0,0.19581383837550528,0.15000000000000002
289,0.4715124108023284,0.32416660481587906,1.0,0.21995630593572754,0.23488625158611368,0.15000000000000002
290,0.0,0.0,1.0,0.0,0.3321616716361621,0.15000000000000002
291,0.7965789445781599,0.42755373066279295,0.0,0.35846842162035114,0.24038216010025415,0.15000000000000002
292,0.35376750819081143,0.35376750819081143,0.0,0.3559496536190889,0.40979579891024653,0.15000000000000002
293,0.9826574809411216,0.4752168311897617,0.0,0.1032075049465738,0.3611625083970724,0.15000000000000002
294,0.0,0.0,0.0,0.15493522363021361,0.18290886377296672,0.15000000000000002
