,temp,wind,rain,humidity,cloud,pressure,viscosity,weather,id
376,1.7041290453242497,-0.3082699787464098,-0.40596743357912796,-2.5900699974959127,-1.0789396783422356,0.18194895857598486,0.3884369358268631,4,377
377,-2.189499133350875,1.8153948153614896,-0.054953290501404795,0.42626742104319854,0.8804554922321074,-2.510004118974886,0.3884369358268631,8,378
378,-1.2160920886820936,0.6911016890690722,-0.40596743357912796,-0.11236426083878559,0.025446690526939555,-2.095857491659367,0.3884369358268631,0,379
379,-1.9948177244171186,-0.18334852026947457,-0.40596743357912796,0.6417200937959922,1.379210626560122,0.8031688995492627,0.3884369358268631,1,380
380,-2.578861951218387,-0.3082699787464098,0.29606085257631837,1.6112571211835636,2.412346261953867,0.5960955858915035,0.3884369358268631,8,381
381,-1.0214106797483375,-1.0577987296080213,-0.40596743357912796,-0.43554326996797604,0.0966974240023702,2.459755408811337,0.3884369358268631,1,382
382,-1.6054549065496062,-0.3082699787464098,-0.054953290501404795,0.5878569256077938,1.379210626560122,-0.43927098239729295,0.3884369358268631,8,383
383,0.9254034095892247,0.566180230592137,3.104173997198104,0.15695158010220647,-0.25955624337478306,-0.6463442960550523,-3.260732075977796,7,384
384,-0.4373664529470688,0.06649439668439595,-0.40596743357912796,0.9648991029251827,-0.6514352774896517,-0.6463442960550523,0.3884369358268631,2,385
385,1.314766227456737,2.814766483176972,-0.40596743357912796,-0.48940643815617446,-0.580184544014221,-1.0604909233705708,0.3884369358268631,0,386
386,0.5360405917217124,0.9409446060229428,-0.40596743357912796,0.5878569256077938,2.412346261953867,-0.6463442960550523,0.3884369358268631,8,387
387,0.3413591827879561,0.8160231475460075,-0.40596743357912796,0.8571727665487858,-0.22393087663706773,-0.2321976687395337,0.3884369358268631,0,388
388,0.9254034095892247,-0.9328772711310861,-0.40596743357912796,-0.004637924462388772,-0.22393087663706773,0.18194895857598486,0.3884369358268631,2,389
389,1.120084818522981,-1.1827201880849567,-0.40596743357912796,-0.22009059721518243,-1.1501904118176662,-0.2321976687395337,0.3884369358268631,4,390
390,0.9254034095892247,-0.9328772711310861,-0.40596743357912796,-1.3512171291673492,-1.1501904118176662,-0.025124355081774415,0.3884369358268631,4,391
391,-0.24268504401331256,-0.5581128957002803,-0.40596743357912796,-0.5432696063443729,-0.1883055098993524,0.18194895857598486,0.3884369358268631,5,392
392,0.9254034095892247,-0.4331914372233451,-0.40596743357912796,-1.4050802973555474,-1.1501904118176662,0.18194895857598486,0.3884369358268631,4,393
393,-1.41077349761585,-0.4331914372233451,-0.40596743357912796,-1.3512171291673492,-0.5445591772765057,0.38902227223374414,0.3884369358268631,5,394
394,0.3413591827879561,1.3157089814537486,0.6470749956540416,0.9648991029251827,-0.22393087663706773,-0.8534176097128116,-1.4361475700754665,0,395
395,0.9254034095892247,1.1907875229768132,-0.40596743357912796,-0.058501092650587186,1.0229569591829688,-0.2321976687395337,0.3884369358268631,0,396
396,0.14667777385419986,0.19141585516133122,-0.40596743357912796,0.9648991029251827,0.0966974240023702,-0.025124355081774415,0.3884369358268631,2,397
397,1.120084818522981,-0.9328772711310861,-0.40596743357912796,-0.166227429026984,0.27482425769094687,-0.2321976687395337,0.3884369358268631,2,398
398,-0.4373664529470688,-1.3076416465618919,-0.40596743357912796,1.3419412802425714,0.16794815747780087,-0.025124355081774415,0.3884369358268631,2,399
399,-0.04800363507955635,-0.9328772711310861,-0.40596743357912796,0.9648991029251827,1.1298330593961148,-0.2321976687395337,0.3884369358268631,2,400
400,0.3413591827879561,-1.4325631050388272,-0.40596743357912796,0.9648991029251827,-0.25955624337478306,-0.025124355081774415,0.3884369358268631,2,401
401,0.14667777385419986,-1.0577987296080213,-0.40596743357912796,-1.728259306484738,-0.36643234358792903,-0.43927098239729295,0.3884369358268631,5,402
402,0.5360405917217124,-1.4325631050388272,-0.40596743357912796,-0.8664486154735633,0.41732572464180817,-0.6463442960550523,0.3884369358268631,2,403
403,-0.4373664529470688,0.44125877211520176,-0.054953290501404795,0.42626742104319854,2.3767208952161516,-1.0604909233705708,0.3884369358268631,8,404
404,-0.4373664529470688,0.31633731363826645,-0.40596743357912796,-1.6743961382965395,-1.007688944866805,0.5960955858915035,0.3884369358268631,5,405
405,-1.41077349761585,-0.05842706179253931,-0.40596743357912796,0.2646779164786033,0.23919889095323152,1.4243888405225407,0.3884369358268631,1,406
406,-1.2160920886820936,0.19141585516133122,-0.40596743357912796,0.6417200937959922,-1.1501904118176662,1.4243888405225407,0.3884369358268631,9,407
407,-0.8267292708145813,1.1907875229768132,-0.40596743357912796,0.9110359347369842,-1.007688944866805,0.18194895857598486,0.3884369358268631,9,408
408,-1.9948177244171186,0.8160231475460075,-0.40596743357912796,-0.3816801017797776,1.6642135604618447,3.4951219771001334,0.3884369358268631,1,409
