,player_consistency,player_form,runs,balls,fours,sixes,strike_rate,batting_position,temp,wind,rain,humidity,cloud,pressure,viscosity,inning,batting_session,toss,venue,opposition,season,result,batting_performance
0,0.062083689,0.025725648,14,15,3,0,93.33,1,0.019719562,0.010845759,0.0,0.049298905,0.005915869,0.994851908,0.002957934,2,1,1,0.033988144,0.040220315,1,1,3
1,0.072935338,0.045154808,104,122,12,0,85.25,2,0.019674526,0.010820989,0.0,0.049186316,0.005902358,0.992579847,0.002951179,2,1,1,0.031399068,0.058938978,1,1,2
2,0.070991398,0.044870903,74,73,10,0,101.37,3,0.019687431,0.010828087,0.0,0.049218576,0.005906229,0.993230869,0.002953115,2,1,1,0.040999468,0.042277576,1,1,2
3,0.032919618,0.046388182,41,54,5,0,75.93,4,0.019726934,0.010849814,0.0,0.049317336,0.00591808,0.995223845,0.00295904,2,1,1,0.049817513,0.028797576,1,1,3
4,0.024294835,0.010474444,4,7,0,0,57.14,5,0.019782699,0.010880484,0.0,0.049456747,0.00593481,0.998037147,0.002967405,2,1,1,0.010604219,0.010474444,1,1,1
5,0.062041511,0.02570817,30,48,4,0,62.5,1,0.021676782,0.010838391,0.0,0.050250721,0.0,0.99516134,0.002955925,2,1,1,0.033965054,0.029478748,1,1,3
6,0.052278684,0.023148284,22,24,4,0,91.67,2,0.021693628,0.010846814,0.0,0.050289773,0.0,0.995934718,0.002958222,2,1,1,0.028723743,0.029899834,1,1,3
7,0.070928274,0.044831004,60,80,4,0,75.0,3,0.021636917,0.010818459,0.0,0.050158308,0.0,0.993331206,0.002950489,2,1,1,0.040963012,0.038272068,1,1,2
8,0.032884561,0.046338782,105,106,11,0,99.06,4,0.021676519,0.01083826,0.0,0.050250113,0.0,0.995149299,0.002955889,2,1,1,0.049764461,0.029181226,1,1,2
9,0.015637831,0.012063723,8,11,1,0,72.73,5,0.021739109,0.010869555,0.0,0.050395208,0.0,0.998022748,0.002964424,2,1,1,0.012647122,0.016166882,1,1,3
10,0.022542719,0.020308536,4,9,0,0,44.44,6,0.021728493,0.010864247,0.0,0.050370598,0.0,0.997535378,0.002962976,2,1,1,0.022122668,0.019416779,1,1,1
11,0.054757797,0.043066184,36,15,6,1,240.0,7,0.021666637,0.010833319,0.0,0.050227205,0.0,0.994695619,0.002954541,2,1,1,0.043335047,0.027042228,1,1,0
12,0.061900212,0.02564962,118,126,18,0,93.65,1,0.023593541,0.004915321,0.0,0.049153211,0.0,0.994860999,0.002949193,2,1,1,0.033887699,0.040101451,1,1,2
13,0.059060913,0.050222835,108,117,13,0,92.31,2,0.023584193,0.004913374,0.0,0.049133736,0.0,0.994466826,0.002948024,2,1,1,0.036022301,0.026915264,1,1,2
14,0.070782276,0.044738725,17,14,2,0,121.43,3,0.023555324,0.004907359,0.0,0.049073591,0.0,0.993249489,0.002944415,2,1,1,0.040878694,0.042153037,1,1,3
15,0.06195172,0.025670964,0,4,0,0,0.0,1,0.029516467,0.004919411,0.0,0.034435879,0.0,0.995688832,0.002951647,1,0,1,0.033915897,0.029436084,1,-1,1
16,0.072829202,0.045089099,33,17,8,0,194.12,2,0.029468844,0.004911474,0.0,0.034380318,0.0,0.994082328,0.002946884,1,0,1,0.031353376,0.037375727,1,-1,0
17,0.070825997,0.044766359,68,78,9,0,87.18,3,0.029462342,0.00491039,0.0,0.034372733,0.0,0.99386301,0.002946234,1,0,1,0.040903945,0.038216881,1,-1,2
18,0.059068283,0.050229102,5,13,1,0,38.46,4,0.02948392,0.004913987,0.0,0.034397907,0.0,0.994590914,0.002948392,1,0,1,0.036026795,0.037330968,1,-1,1
19,0.032836969,0.046271719,0,6,0,0,0.0,5,0.029516111,0.004919352,0.0,0.034435463,0.0,0.995676819,0.002951611,1,0,1,0.049692439,0.029138994,1,-1,1
20,0.015615068,0.012046164,1,11,0,0,9.09,6,0.02960109,0.004933515,0.0,0.034534605,0.0,0.99854344,0.002960109,1,0,1,0.012628713,0.016143349,1,-1,1
21,0.054678621,0.043003913,11,17,2,0,64.71,7,0.029502694,0.004917116,0.0,0.03441981,0.0,0.99522421,0.002950269,1,0,1,0.043272388,0.027003127,1,-1,3
22,0.022509938,0.020279004,56,76,5,0,73.68,8,0.029586677,0.004931113,0.0,0.03451779,0.0,0.998057233,0.002958668,1,0,1,0.022090498,0.019388544,1,-1,2
23,0.0,0.021503276,28,44,3,0,63.64,9,0.029591936,0.004931989,0.0,0.034523925,0.0,0.998234632,0.002959194,1,0,1,0.022409184,0.021503276,1,-1,3
24,0.0,0.004400177,1,4,0,0,25.0,10,0.029612207,0.004935368,0.0,0.034547575,0.0,0.998918458,0.002961221,1,0,1,0.004432553,0.004400177,1,-1,1
25,0.023297476,0.000220844,0,8,0,0,0.0,11,0.029603769,0.004933962,0.0,0.034537731,0.0,0.998633817,0.002960377,1,0,1,0.005377308,0.007511167,1,-1,1
26,0.061687154,0.025561335,0,3,0,0,0.0,1,0.019593611,0.008817125,0.0,0.041146584,0.050943389,0.99437577,0.002939042,2,1,1,0.033771058,0.029310377,1,1,1
27,0.07251918,0.044897162,49,54,8,0,90.74,2,0.019562267,0.00880302,0.0,0.04108076,0.050861893,0.992785025,0.00293434,2,1,1,0.03121991,0.037216625,1,1,2
28,0.070524635,0.04457588,55,51,8,0,107.84,3,0.019557987,0.008801094,0.0,0.041071773,0.050850767,0.992567853,0.002933698,2,1,1,0.0407299,0.038054269,1,1,2
29,0.058816583,0.050015067,71,81,5,0,87.65,4,0.01957219,0.008807485,0.0,0.041101598,0.050887693,0.993288629,0.002935828,2,1,1,0.035873279,0.037171894,1,1,2
30,0.032696741,0.04607412,27,41,2,0,65.85,5,0.019593377,0.00881702,0.0,0.041146091,0.05094278,0.994363875,0.002939007,2,1,1,0.049480232,0.029014558,1,1,3
31,0.015548004,0.011994427,18,26,0,0,69.23,6,0.019649305,0.008842187,0.0,0.04126354,0.051088192,0.997202212,0.002947396,2,1,1,0.012574474,0.016074015,1,1,3
32,0.022413354,0.020191993,17,30,1,0,56.67,7,0.019639819,0.008837919,0.0,0.04124362,0.05106353,0.996720817,0.002945973,2,1,1,0.021995714,0.019305353,1,1,3
33,0.054445332,0.042820435,6,6,1,0,100.0,8,0.019584546,0.008813046,0.0,0.041127547,0.05091982,0.993915712,0.002937682,2,1,1,0.043087764,0.026887917,1,1,3
34,0.060871236,0.025223243,1,2,0,0,50.0,1,0.013534117,0.020301175,0.000966723,0.087005035,0.060903524,0.990890675,0.002900168,1,0,0,0.03276977,0.028922697,2,-1,1
35,0.071433847,0.044225224,61,84,4,1,72.62,2,0.013488646,0.020232969,0.000963475,0.086712725,0.060698908,0.98756159,0.002890424,1,0,0,0.067197159,0.036659635,2,-1,2
36,0.032295588,0.04550884,19,24,2,0,79.17,3,0.013547091,0.020320637,0.000967649,0.087088444,0.06096191,0.991840607,0.002902948,1,0,0,0.020255127,0.028658581,2,-1,3
37,0.072807846,0.024615001,75,95,2,2,78.95,4,0.013509668,0.020264502,0.000964976,0.086847865,0.060793505,0.989100681,0.002894929,1,0,0,0.045024442,0.043645008,2,-1,2
38,0.023632325,0.026739672,20,48,0,0,41.67,5,0.0135637,0.02034555,0.000968836,0.087195214,0.06103665,0.993056609,0.002906507,1,0,0,0.015238623,0.019926819,2,-1,1
39,0.023796949,0.010259786,5,5,1,0,100.0,6,0.013564097,0.020346146,0.000968864,0.087197768,0.061038438,0.993085695,0.002906592,1,0,0,0.017102001,0.029669622,2,-1,3
40,0.053741016,0.042266501,32,23,2,1,139.13,7,0.013531837,0.020297756,0.00096656,0.086990384,0.060893269,0.990723813,0.002899679,1,0,0,0.034750918,0.026540089,2,-1,0
41,0.037617716,0.023315679,19,14,1,1,135.71,8,0.013555515,0.020333272,0.000968251,0.087142596,0.060999817,0.992457345,0.002904753,1,0,0,0.028534165,0.018279128,2,-1,0
42,0.022119621,0.01992737,1,2,0,0,50.0,9,0.013567703,0.020351555,0.000969122,0.08722095,0.061054665,0.993349706,0.002907365,1,0,0,0.008010372,0.01905235,2,-1,1
43,0.004632453,0.005825117,0,0,0,0,0.0,10,0.01357592,0.020363879,0.000969709,0.087273769,0.061091638,0.993951254,0.002909126,1,0,0,0.000248827,0.00693936,2,-1,1
44,0.019114161,0.015709911,2,2,0,0,100.0,11,0.013568928,0.020353391,0.000969209,0.08722882,0.061060174,0.99343934,0.002907627,1,0,0,0.015773491,0.016502724,2,-1,3
45,0.060917884,0.025242572,40,37,6,0,108.11,1,0.013544488,0.014511952,0.0,0.072559758,0.071592295,0.990682564,0.00290239,2,0,1,0.032794882,0.048285907,2,1,3
46,0.071244574,0.044108044,60,45,7,1,133.33,2,0.013452906,0.014413828,0.0,0.072069141,0.071108219,0.983984,0.002882766,2,0,1,0.067019112,0.098057273,2,1,2
47,0.056905886,0.041515948,10,10,2,0,100.0,3,0.013553446,0.014521549,0.0,0.072607746,0.071639643,0.991337763,0.00290431,2,0,1,0.019310369,0.033280099,2,1,3
48,0.061418483,0.025450006,27,38,4,1,71.05,1,0.021459101,0.007803309,0.0,0.03706572,0.002926241,0.995897361,0.002926241,2,0,1,0.031693921,0.029182719,2,1,3
49,0.072088514,0.044630534,21,19,4,0,110.53,2,0.021390702,0.007778437,0.0,0.036947577,0.002916914,0.99272305,0.002916914,2,0,1,0.063587946,0.036995609,2,1,3
50,0.05730166,0.041804687,111,118,6,5,94.07,3,0.021446399,0.007798691,0.0,0.037043781,0.002924509,0.995307902,0.002924509,2,0,1,0.041793281,0.025966813,2,1,2
51,0.023840732,0.026975481,42,60,2,1,70.0,4,0.021502351,0.007819037,0.0,0.037140425,0.002932139,0.997904572,0.002932139,2,0,1,0.023794991,0.020102548,2,1,2
52,0.030667037,0.0317994,35,35,4,0,100.0,5,0.02147955,0.007810746,0.0,0.037101041,0.00292903,0.996846396,0.00292903,2,0,1,0.032920144,0.036685607,2,1,3
53,0.032573751,0.045900809,28,21,3,0,133.33,6,0.021471643,0.00780787,0.0,0.037087383,0.002927951,0.996479413,0.002927951,2,0,1,0.033327308,0.028905418,2,1,3
54,0.061238105,0.025375263,69,97,5,0,71.13,1,0.017505882,0.011670588,0.0,0.043764705,0.004862745,0.994917638,0.002917647,1,0,0,0.03160084,0.048539727,2,-1,2
55,0.071630499,0.044346973,78,66,9,2,118.18,2,0.017390288,0.011593525,0.0,0.04347572,0.004830636,0.988348026,0.002898381,1,0,0,0.06318394,0.09858844,2,-1,2
56,0.05716392,0.041704198,6,13,0,0,46.15,3,0.017504875,0.011669917,0.0,0.043762188,0.004862465,0.994860408,0.002917479,1,0,0,0.04169282,0.033431005,2,-1,1
57,0.023790099,0.026918191,12,16,0,0,75.0,4,0.017555469,0.011703646,0.0,0.043888672,0.004876519,0.997735816,0.002925911,1,0,0,0.023744454,0.016283673,2,-1,3
58,0.032507719,0.045807762,16,31,1,0,51.61,5,0.017532095,0.011688064,0.0,0.043830239,0.004870027,0.996407426,0.002922016,1,0,0,0.033259749,0.022662668,2,-1,3
59,0.030616533,0.031747031,7,8,1,0,87.5,6,0.017545235,0.011696823,0.0,0.043863088,0.004873676,0.99715419,0.002924206,1,0,0,0.032865929,0.016036832,2,-1,3
60,0.051664477,0.022876321,15,21,0,0,71.43,7,0.0175408,0.011693867,0.0,0.043852,0.004872444,0.996902129,0.002923467,1,0,0,0.017470149,0.016990701,2,-1,3
61,0.054123351,0.042567202,8,16,0,0,50.0,8,0.017521854,0.011681236,0.0,0.043804634,0.004867182,0.995825347,0.002920309,1,0,0,0.011173686,0.03272907,2,-1,1
62,0.022266405,0.020059607,9,9,1,0,100.0,9,0.017559949,0.011706633,0.0,0.043899872,0.004877764,0.997990422,0.002926658,1,0,0,0.019011181,0.018723198,2,-1,3
63,0.0,0.021273614,7,8,0,1,87.5,10,0.01756553,0.011710354,0.0,0.043913826,0.004879314,0.998307645,0.002927588,1,0,0,0.016279441,0.016055383,2,-1,3
64,0.004663997,0.005864782,0,2,0,0,0.0,11,0.017573609,0.011715739,0.0,0.043934022,0.004881558,0.998766762,0.002928935,1,0,0,0.000250522,0.000218499,2,-1,1
65,0.061547243,0.025503361,72,79,8,1,91.14,1,0.023459006,0.003909834,0.0,0.038120885,0.003909834,0.995052834,0.002932376,2,0,1,0.031760366,0.048784762,2,1,2
66,0.071987305,0.044567874,108,102,14,0,105.88,2,0.02330255,0.003883758,0.0,0.037866643,0.003883758,0.988416489,0.002912819,2,0,1,0.063498672,0.099079529,2,1,2
67,0.057452459,0.041914703,16,27,1,0,59.26,3,0.023457643,0.003909607,0.0,0.03811867,0.003909607,0.994995017,0.002932205,2,0,1,0.041903267,0.03359975,2,1,3
68,0.061832259,0.025621463,11,16,2,0,68.75,1,0.026513596,0.002945955,0.004909925,0.086414683,0.047135282,0.991804885,0.00196397,1,0,1,0.025601528,0.027551751,2,1,3
69,0.072660361,0.044984568,18,25,3,0,72.0,2,0.026460473,0.002940053,0.004900088,0.086241542,0.047040841,0.989817699,0.001960035,1,0,1,0.038664631,0.032798344,2,1,3
70,0.070716844,0.044697368,42,63,4,0,66.67,3,0.026475243,0.002941694,0.004902823,0.08628968,0.047067098,0.99037019,0.001961129,1,0,1,0.029462042,0.0300242,2,1,2
71,0.058958711,0.050135927,54,64,3,0,84.38,4,0.026486305,0.002942923,0.004904871,0.086325735,0.047086765,0.990784007,0.001961949,1,0,1,0.033493306,0.028777076,2,1,2
72,0.032806007,0.046228089,17,22,0,0,77.27,5,0.026539453,0.002948828,0.004914713,0.086498956,0.047181249,0.992772114,0.001965885,1,0,1,0.024500928,0.011864511,2,1,3
73,0.074001787,0.02501865,55,61,4,0,90.16,6,0.026481612,0.002942401,0.004904002,0.08631044,0.047078422,0.990608464,0.001961601,1,0,1,0.027668871,0.037728059,2,1,2
74,0.023997184,0.027152505,2,6,0,0,33.33,7,0.026562426,0.002951381,0.004918968,0.086573832,0.04722209,0.993631478,0.001967587,1,0,1,0.027942983,0.011630014,2,1,1
75,0.021293724,0.010600244,1,3,0,0,33.33,8,0.026582573,0.002953619,0.004922699,0.086639497,0.047257907,0.994385132,0.001969079,1,0,1,0.010923173,0.005470516,2,1,1
76,0.038207658,0.023681329,14,27,0,0,51.85,9,0.026552764,0.002950307,0.004917179,0.086542343,0.047204914,0.993270076,0.001966871,1,0,1,0.02322413,0.019871696,2,1,3
77,0.034999936,0.01648792,16,12,1,1,133.33,10,0.026562952,0.002951439,0.004919065,0.086575548,0.047223026,0.993651177,0.001967626,1,0,1,0.019994328,0.017117462,2,1,3
78,0.0,0.012172801,1,1,0,0,100.0,11,0.026587198,0.002954133,0.004923555,0.086654571,0.04726613,0.994558142,0.001969422,1,0,1,0.012237398,0.008327307,2,1,3
79,0.061824932,0.025618427,54,73,5,1,73.97,1,0.026510454,0.001963737,0.006873081,0.089350049,0.054984646,0.990705494,0.001963737,1,0,1,0.025598495,0.040052682,2,1,2
80,0.072596291,0.044944902,71,51,11,1,139.22,2,0.026437141,0.001958307,0.006854074,0.089102956,0.054832588,0.987965745,0.001958307,1,0,1,0.038630538,0.058664995,2,1,2
81,0.070707461,0.044691437,52,69,4,0,75.36,3,0.02647173,0.001960869,0.006863041,0.089219533,0.054904328,0.989258344,0.001960869,1,0,1,0.029458133,0.042108482,2,1,2
82,0.058979754,0.05015382,43,35,6,0,122.86,4,0.026495758,0.001962649,0.006869271,0.089300518,0.054954165,0.990156291,0.001962649,1,0,1,0.03350526,0.026878278,2,1,3
83,0.073989924,0.02501464,42,41,1,1,102.44,5,0.026477367,0.001961286,0.006864503,0.089238534,0.054916021,0.989469025,0.001961286,1,0,1,0.027664436,0.048480256,2,1,3
84,0.023968242,0.027119758,37,30,1,2,123.33,6,0.02653039,0.001965214,0.006878249,0.08941724,0.055025994,0.991450501,0.001965214,1,0,1,0.027909282,0.056167783,2,1,3
85,0.061752193,0.025588286,38,46,6,0,82.61,1,0.024517837,0.003922854,0.005884281,0.097090634,0.052958527,0.990520606,0.001961427,2,1,1,0.025568377,0.02934128,2,1,3
86,0.072559011,0.044921822,24,16,4,1,150.0,2,0.024466264,0.003914602,0.005871903,0.096886404,0.05284713,0.988437053,0.001957301,2,1,1,0.0386107,0.037237066,2,1,0
87,0.070609664,0.044629623,73,82,10,0,89.02,3,0.024476959,0.003916314,0.00587447,0.096928759,0.052870232,0.988869162,0.001958157,2,1,1,0.029417389,0.03810015,2,1,2
88,0.058869123,0.050059745,53,67,5,1,79.1,4,0.024487092,0.003917935,0.005876902,0.096968883,0.052892118,0.9892785,0.001958967,2,1,1,0.033442413,0.037205099,2,1,2
89,0.015556534,0.012001007,7,14,0,0,50.0,5,0.024575106,0.003932017,0.005898025,0.097317419,0.053082229,0.992834278,0.001966008,2,1,1,0.026247983,0.016082834,2,1,1
90,0.061854066,0.025630499,16,30,1,0,53.33,1,0.024558284,0.003929325,0.010805645,0.098233137,0.055992888,0.990190017,0.000982331,2,1,0,0.025610558,0.029389685,2,-1,3
91,0.072678208,0.044995618,0,2,0,0,0.0,2,0.024506456,0.003921033,0.010782841,0.098025824,0.055874719,0.988100303,0.000980258,2,1,0,0.038674128,0.037298238,2,-1,1
92,0.070725761,0.044703004,17,38,2,0,44.74,3,0.024517205,0.003922753,0.01078757,0.098068818,0.055899226,0.988533685,0.000980688,2,1,0,0.029465757,0.038162794,2,-1,1
93,0.058965996,0.050142122,11,19,1,0,57.89,4,0.024527387,0.003924382,0.01079205,0.098109547,0.055922442,0.988944232,0.000981095,2,1,0,0.033497444,0.037266323,2,-1,3
94,0.074011506,0.025021936,0,2,0,0,0.0,5,0.024523232,0.003923717,0.010790222,0.098092928,0.055912969,0.988776711,0.000980929,2,1,0,0.027672505,0.044366548,2,-1,1
95,0.015582318,0.012020898,31,45,2,0,68.89,6,0.024615838,0.003938534,0.010830969,0.098463351,0.05612411,0.992510581,0.000984634,2,1,0,0.026291487,0.01610949,2,-1,3
96,0.02400364,0.02715981,55,88,4,1,62.5,7,0.024601455,0.003936233,0.01082464,0.098405822,0.056091318,0.991930682,0.000984058,2,1,0,0.027950501,0.020239913,2,-1,2
97,0.021298157,0.010602451,10,14,1,0,71.43,8,0.024618618,0.003938979,0.010832192,0.098474472,0.056130449,0.992622677,0.000984745,2,1,0,0.010925447,0.02066605,2,-1,3
98,0.038224129,0.023691538,20,16,4,0,125.0,9,0.024596492,0.003935439,0.010822456,0.098385967,0.056080001,0.991730549,0.00098386,2,1,0,0.023234141,0.018573795,2,-1,3
99,0.035010607,0.016492946,7,11,1,0,63.64,10,0.024602824,0.003936452,0.010825243,0.098411298,0.05609444,0.991985883,0.000984113,2,1,0,0.020000423,0.022269099,2,-1,3
100,0.0,0.012177876,2,5,0,0,40.0,11,0.02462804,0.003940486,0.010836337,0.098512158,0.05615193,0.993002554,0.000985122,2,1,0,0.0122425,0.007042634,2,-1,1
101,0.061878567,0.025640651,70,109,9,0,64.22,1,0.022602571,0.004913602,0.00098272,0.090410284,0.02063713,0.992547683,0.002948161,2,1,0,0.025620702,0.023699975,2,1,2
102,0.072688827,0.045002192,5,9,1,0,55.56,2,0.022549234,0.004902007,0.000980401,0.090196934,0.020588431,0.990205476,0.002941204,2,1,0,0.038679779,0.039832731,2,1,1
103,0.070737712,0.044710558,48,62,5,0,77.42,3,0.02255964,0.004904269,0.000980854,0.090238559,0.020597932,0.990662438,0.002942562,2,1,0,0.029470736,0.040083281,2,1,2
104,0.058994902,0.050166702,5,11,0,0,45.45,4,0.022576258,0.004907882,0.000981576,0.090305031,0.020613105,0.991392184,0.002944729,2,1,0,0.033513866,0.029965859,2,1,1
105,0.032805533,0.046227422,36,38,4,0,94.74,5,0.022607355,0.004914642,0.000982928,0.090429421,0.020641498,0.992757772,0.002948785,2,1,0,0.024500574,0.03834178,2,1,3
106,0.074073714,0.025042968,0,1,0,0,0.0,6,0.022580336,0.004908769,0.000981754,0.090321346,0.020616829,0.991571296,0.002945261,2,1,0,0.027695764,0.027904093,2,1,1
107,0.0382289,0.023694495,7,3,0,1,233.33,7,0.022631597,0.004919912,0.000983982,0.090526387,0.020663632,0.99382229,0.002951947,2,1,0,0.023237041,0.024214234,2,1,0
108,0.019590606,0.011004429,2,3,0,0,66.67,8,0.022646506,0.004923153,0.000984631,0.090586022,0.020677244,0.994476986,0.002953892,2,1,0,0.032038011,0.017436431,2,1,3
109,0.024009399,0.027166326,9,9,1,0,100.0,9,0.022638769,0.004921472,0.000984294,0.090555077,0.020670181,0.994137263,0.002952883,2,1,0,0.027957207,0.020521552,2,1,3
110,0.061888027,0.025644571,0,1,0,0,0.0,1,0.026537509,0.001965741,0.002948612,0.080595398,0.036366216,0.992699412,0.001965741,1,0,1,0.025624619,0.029405821,2,-1,1
111,0.072717943,0.045020218,45,62,5,0,72.58,2,0.026481442,0.001961588,0.002942382,0.080425122,0.036289384,0.990602108,0.001961588,1,0,1,0.038695272,0.03731863,2,-1,2
112,0.070764462,0.044727465,2,12,0,0,16.67,3,0.02649307,0.00196245,0.002943674,0.080460435,0.036305318,0.991037064,0.00196245,1,0,1,0.029481881,0.038183677,2,-1,1
113,0.058998289,0.050169582,4,11,0,0,36.36,4,0.026504085,0.001963266,0.002944898,0.080493887,0.036320413,0.991449101,0.001963266,1,0,1,0.03351579,0.037286732,2,-1,1
114,0.032825749,0.046255908,7,23,1,0,30.43,5,0.026555423,0.001967068,0.002950603,0.080649804,0.036390765,0.993369533,0.001967068,1,0,1,0.024515672,0.029129037,2,-1,1
115,0.074052026,0.025035635,15,26,2,0,57.69,6,0.02649959,0.001962933,0.002944399,0.080480237,0.036314253,0.991280971,0.001962933,1,0,1,0.027687655,0.044390838,2,-1,3
116,0.024016865,0.027174774,10,28,0,0,35.71,7,0.026584211,0.001969201,0.002953801,0.080737233,0.036430215,0.99444641,0.001969201,1,0,1,0.027965901,0.020251064,2,-1,1
117,0.022479896,0.020251939,43,61,4,0,70.49,8,0.02659247,0.001969813,0.002954719,0.080762318,0.036441534,0.994755375,0.001969813,1,0,1,0.024436806,0.019362667,2,-1,2
118,0.038245181,0.023704586,22,30,3,0,73.33,9,0.026578841,0.001968803,0.002953205,0.080720926,0.036422857,0.994245549,0.001968803,1,0,1,0.023246938,0.018584024,2,-1,3
119,0.035029899,0.016502034,5,12,1,0,41.67,10,0.026585692,0.001969311,0.002953966,0.080741731,0.036432245,0.994501812,0.001969311,1,0,1,0.020011444,0.02228137,2,-1,1
120,0.00470896,0.005921322,6,11,0,0,54.55,11,0.026614543,0.001971448,0.002957171,0.080829354,0.036471782,0.995581063,0.001971448,1,0,1,0.011087126,0.007053968,2,-1,1
121,0.061851902,0.025629602,12,23,2,0,52.17,1,0.025539722,0.003929188,0.003929188,0.089389027,0.036344989,0.99211997,0.001964594,1,0,0,0.025609662,0.023689762,2,0,1
122,0.072657651,0.044982891,44,52,8,0,84.62,2,0.025479505,0.003919924,0.003919924,0.089178269,0.036259296,0.989780783,0.001959962,1,0,0,0.038663189,0.039815647,2,0,3
123,0.070707345,0.044691364,40,59,4,0,67.8,3,0.025491254,0.003921731,0.003921731,0.089219387,0.036276015,0.990237157,0.001960866,1,0,0,0.029458085,0.040066074,2,0,3
124,0.058969539,0.050145134,59,72,4,1,81.94,4,0.025510015,0.003924618,0.003924618,0.089285052,0.036302714,0.990965963,0.001962309,1,0,0,0.033499457,0.029952976,2,0,2
125,0.024157877,0.010415396,41,57,4,1,71.93,5,0.02557253,0.003934235,0.003934235,0.089503854,0.036391677,0.993394425,0.001967118,1,0,0,0.044448794,0.021809729,2,0,3
126,0.058906887,0.050091858,33,35,6,0,94.29,1,0.023522688,0.001960224,0.013721568,0.096050975,0.040184592,0.98991311,0.000980112,2,1,0,0.033463866,0.037228966,2,1,3
127,0.072605478,0.044950589,35,23,8,0,152.17,2,0.023502655,0.001958555,0.013709882,0.095969173,0.040150368,0.989070044,0.000979277,2,1,0,0.038635426,0.037260913,2,1,0
128,0.061791906,0.025604741,12,19,2,0,63.16,3,0.02355226,0.001962688,0.013738818,0.096171729,0.040235111,0.991157612,0.000981344,2,1,0,0.02558482,0.029360149,2,1,3
129,0.070654922,0.044658229,13,15,2,0,86.67,4,0.023512942,0.001959412,0.013715883,0.096011181,0.040167943,0.989502984,0.000979706,2,1,0,0.029436244,0.03812457,2,1,3
130,0.059086549,0.050244635,39,67,5,0,58.21,1,0.026543734,0.008847911,0.001966203,0.075698798,0.05407057,0.990966078,0.002949304,1,0,1,0.033565928,0.037342512,2,1,2
131,0.072826541,0.045087451,110,115,12,1,95.65,2,0.02652099,0.00884033,0.001964518,0.075633935,0.054024239,0.990116966,0.002946777,1,0,1,0.03875306,0.037374362,2,1,2
132,0.061980843,0.025683032,6,9,1,0,66.67,3,0.026577309,0.008859103,0.00196869,0.075794547,0.054138962,0.992219529,0.002953034,1,0,1,0.025663049,0.029449922,2,1,3
133,0.070870235,0.04479432,71,62,7,1,114.52,4,0.02653267,0.008844223,0.001965383,0.075667244,0.054048031,0.990553009,0.002948074,1,0,1,0.029525948,0.038240751,2,1,2
134,0.024053012,0.027215674,12,10,2,0,120.0,5,0.026624222,0.008874741,0.001972165,0.075928335,0.054234525,0.993970937,0.002958247,1,0,1,0.028007991,0.020281543,2,1,3
135,0.074162768,0.025073075,1,4,0,0,25.0,6,0.026539219,0.008846406,0.001965868,0.075685922,0.054061373,0.990797527,0.002948802,1,0,1,0.027729061,0.044457223,2,1,1
136,0.024206809,0.010436493,26,21,2,0,123.81,7,0.026609879,0.00886996,0.001971102,0.075887431,0.054205308,0.993435466,0.002956653,1,0,1,0.044538826,0.030180629,2,1,3
137,0.054722881,0.043038724,6,8,0,0,75.0,8,0.026573918,0.008857973,0.001968438,0.075784877,0.054132055,0.99209293,0.002952658,1,0,1,0.026523329,0.027024985,2,1,3
138,0.02251375,0.020282438,4,4,1,0,100.0,9,0.026632518,0.008877506,0.001972779,0.075951997,0.054251426,0.994280685,0.002959169,1,0,1,0.024473608,0.019391827,2,1,3
139,0.038302718,0.023740248,0,0,0,0,0.0,10,0.026618828,0.008872943,0.001971765,0.075912953,0.054223538,0.993769568,0.002957648,1,0,1,0.023281911,0.018611983,2,1,1
140,0.061189059,0.026915019,3,18,0,0,16.67,1,0.008745931,0.006802391,0.0,0.077741608,0.022350712,0.994120807,0.00291531,2,1,0,0.00356284,0.023833439,3,1,1
141,0.071854422,0.041464483,7,6,1,0,116.67,2,0.008722326,0.006784031,0.0,0.077531784,0.022290388,0.991437687,0.002907442,2,1,0,0.050660818,0.031045761,3,1,3
142,0.06986447,0.031258994,49,46,6,0,106.52,3,0.008718709,0.006781218,0.0,0.077499637,0.022281146,0.991026607,0.002906236,2,1,0,0.064502367,0.034848971,3,1,3
143,0.058391401,0.030976622,19,27,2,0,70.37,4,0.008743816,0.006800746,0.0,0.077722813,0.022345309,0.993880474,0.002914605,2,1,0,0.015588962,0.030300724,3,1,3
144,0.023893014,0.045080157,4,8,0,0,50.0,5,0.008754977,0.006809427,0.0,0.077822021,0.022373831,0.9951491,0.002918326,2,1,0,0.009380083,0.01728573,3,1,1
145,0.073214864,0.024752606,77,84,8,1,91.67,6,0.008733337,0.006792595,0.0,0.077629663,0.022318528,0.99268931,0.002911112,2,1,0,0.034405855,0.027489925,3,1,2
146,0.054057046,0.020027638,0,4,0,0,0.0,7,0.008750194,0.006805706,0.0,0.077779502,0.022361607,0.994605382,0.002916731,2,1,0,0.008093327,0.026273138,3,1,1
147,0.022220525,0.020661201,10,21,0,0,47.62,8,0.008761883,0.006814798,0.0,0.077883404,0.022391479,0.995934026,0.002920628,2,1,0,0.011718726,0.018934234,3,1,1
148,0.037796457,0.023426464,0,2,0,0,0.0,9,0.008755665,0.006809962,0.0,0.077828137,0.022375589,0.995227305,0.002918555,2,1,0,0.009687074,0.027603597,3,1,1
