,bowling_performance,player_name,temp,wind,rain,humidity,cloud,pressure,viscosity,inning,bowling_session,toss,venue_name,opposition_name
0,good,Nuwan Kulasekara,0.02573910509904661,0.008909690226593056,0.0,0.03860865764856992,0.003959862322930247,0.998875270959155,Excellent,inning2,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
1,best,Chanaka Welegedara,0.02573910509904661,0.008909690226593056,0.0,0.03860865764856992,0.003959862322930247,0.998875270959155,Excellent,inning2,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
2,best,Tillakaratne Dilshan,0.02573910509904661,0.008909690226593056,0.0,0.03860865764856992,0.003959862322930247,0.998875270959155,Excellent,inning2,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
3,best,Suranga Lakmal,0.02573910509904661,0.008909690226593056,0.0,0.03860865764856992,0.003959862322930247,0.998875270959155,Excellent,inning2,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
4,good,Suraj Randiv,0.02573910509904661,0.008909690226593056,0.0,0.03860865764856992,0.003959862322930247,0.998875270959155,Excellent,inning2,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
5,good,Thilina Kandamby,0.02573910509904661,0.008909690226593056,0.0,0.03860865764856992,0.003959862322930247,0.998875270959155,Excellent,inning2,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
6,good,Muthumudalige Pushpakumara,0.02573910509904661,0.008909690226593056,0.0,0.03860865764856992,0.003959862322930247,0.998875270959155,Excellent,inning2,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
7,best,Chanaka Welegedara,0.027693454615014233,0.008901467554826004,0.0,0.03560587021930402,0.0,0.9989424700415849,Excellent,inning2,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",India
8,best,Suranga Lakmal,0.027693454615014233,0.008901467554826004,0.0,0.03560587021930402,0.0,0.9989424700415849,Excellent,inning2,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",India
9,best,Thilan Thushara,0.027693454615014233,0.008901467554826004,0.0,0.03560587021930402,0.0,0.9989424700415849,Excellent,inning2,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",India
10,good,Suraj Randiv,0.027693454615014233,0.008901467554826004,0.0,0.03560587021930402,0.0,0.9989424700415849,Excellent,inning2,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",India
11,best,Thilina Kandamby,0.027693454615014233,0.008901467554826004,0.0,0.03560587021930402,0.0,0.9989424700415849,Excellent,inning2,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",India
12,best,Thilan Samaraweera,0.027693454615014233,0.008901467554826004,0.0,0.03560587021930402,0.0,0.9989424700415849,Excellent,inning2,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",India
13,good,Thisara Perera,0.027693454615014233,0.008901467554826004,0.0,0.03560587021930402,0.0,0.9989424700415849,Excellent,inning2,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",India
14,good,Nuwan Kulasekara,0.029588360077288683,0.006903950684700693,0.0,0.029588360077288683,0.0,0.9991002919431146,Excellent,inning2,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
15,best,Thilan Thushara,0.029588360077288683,0.006903950684700693,0.0,0.029588360077288683,0.0,0.9991002919431146,Excellent,inning2,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
16,good,Suraj Randiv,0.029588360077288683,0.006903950684700693,0.0,0.029588360077288683,0.0,0.9991002919431146,Excellent,inning2,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
17,good,Thisara Perera,0.029588360077288683,0.006903950684700693,0.0,0.029588360077288683,0.0,0.9991002919431146,Excellent,inning2,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
18,best,Malinga Bandara,0.029588360077288683,0.006903950684700693,0.0,0.029588360077288683,0.0,0.9991002919431146,Excellent,inning2,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
19,poor,Thilan Samaraweera,0.029588360077288683,0.006903950684700693,0.0,0.029588360077288683,0.0,0.9991002919431146,Excellent,inning2,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
20,poor,Chanaka Welegedara,0.023671148586429755,0.0029588935733037194,0.0,0.056218977892770666,0.0,0.9981334320611213,Excellent,inning1,night,won,"Shere Bangla National Stadium, Mirpur, Dhaka",India
21,poor,Suranga Lakmal,0.023671148586429755,0.0029588935733037194,0.0,0.056218977892770666,0.0,0.9981334320611213,Excellent,inning1,night,won,"Shere Bangla National Stadium, Mirpur, Dhaka",India
22,best,Thilan Thushara,0.023671148586429755,0.0029588935733037194,0.0,0.056218977892770666,0.0,0.9981334320611213,Excellent,inning1,night,won,"Shere Bangla National Stadium, Mirpur, Dhaka",India
23,good,Suraj Randiv,0.023671148586429755,0.0029588935733037194,0.0,0.056218977892770666,0.0,0.9981334320611213,Excellent,inning1,night,won,"Shere Bangla National Stadium, Mirpur, Dhaka",India
24,best,Thisara Perera,0.023671148586429755,0.0029588935733037194,0.0,0.056218977892770666,0.0,0.9981334320611213,Excellent,inning1,night,won,"Shere Bangla National Stadium, Mirpur, Dhaka",India
25,good,Nuwan Kulasekara,0.025615141963377528,0.004925988839111064,0.0,0.03251152633813302,0.016748362052977615,0.9989905365717237,Excellent,inning2,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",India
26,good,Chanaka Welegedara,0.025615141963377528,0.004925988839111064,0.0,0.03251152633813302,0.016748362052977615,0.9989905365717237,Excellent,inning2,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",India
27,good,Thilan Thushara,0.025615141963377528,0.004925988839111064,0.0,0.03251152633813302,0.016748362052977615,0.9989905365717237,Excellent,inning2,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",India
28,best,Suraj Randiv,0.025615141963377528,0.004925988839111064,0.0,0.03251152633813302,0.016748362052977615,0.9989905365717237,Excellent,inning2,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",India
29,best,Thisara Perera,0.025615141963377528,0.004925988839111064,0.0,0.03251152633813302,0.016748362052977615,0.9989905365717237,Excellent,inning2,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",India
30,good,Tillakaratne Dilshan,0.025615141963377528,0.004925988839111064,0.0,0.03251152633813302,0.016748362052977615,0.9989905365717237,Excellent,inning2,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",India
31,good,Nuwan Kulasekara,0.012626281445230831,0.017482543539550383,0.0029137572565917304,0.08838397011661582,0.0670164169016098,0.99359122449778,Excellent,inning1,day,lost,"Queens Sports Club, Bulawayo",India
32,best,Dilhara Fernando,0.012626281445230831,0.017482543539550383,0.0029137572565917304,0.08838397011661582,0.0670164169016098,0.99359122449778,Excellent,inning1,day,lost,"Queens Sports Club, Bulawayo",India
33,best,Ajantha Mendis,0.012626281445230831,0.017482543539550383,0.0029137572565917304,0.08838397011661582,0.0670164169016098,0.99359122449778,Excellent,inning1,day,lost,"Queens Sports Club, Bulawayo",India
34,best,Suraj Randiv,0.012626281445230831,0.017482543539550383,0.0029137572565917304,0.08838397011661582,0.0670164169016098,0.99359122449778,Excellent,inning1,day,lost,"Queens Sports Club, Bulawayo",India
35,best,Thisara Perera,0.012626281445230831,0.017482543539550383,0.0029137572565917304,0.08838397011661582,0.0670164169016098,0.99359122449778,Excellent,inning1,day,lost,"Queens Sports Club, Bulawayo",India
36,good,Nuwan Kulasekara,0.01162656975533422,0.01743985463300133,0.0,0.08235486910028406,0.06782165690611629,0.9940717140810759,Good,inning2,day,won,"Queens Sports Club, Bulawayo",Zimbabwe
37,best,Dilhara Fernando,0.01162656975533422,0.01743985463300133,0.0,0.08235486910028406,0.06782165690611629,0.9940717140810759,Good,inning2,day,won,"Queens Sports Club, Bulawayo",Zimbabwe
38,good,Ajantha Mendis,0.01162656975533422,0.01743985463300133,0.0,0.08235486910028406,0.06782165690611629,0.9940717140810759,Good,inning2,day,won,"Queens Sports Club, Bulawayo",Zimbabwe
39,poor,Thisara Perera,0.01162656975533422,0.01743985463300133,0.0,0.08235486910028406,0.06782165690611629,0.9940717140810759,Good,inning2,day,won,"Queens Sports Club, Bulawayo",Zimbabwe
40,good,Suraj Randiv,0.01162656975533422,0.01743985463300133,0.0,0.08235486910028406,0.06782165690611629,0.9940717140810759,Good,inning2,day,won,"Queens Sports Club, Bulawayo",Zimbabwe
41,good,Jeevan Mendis,0.01162656975533422,0.01743985463300133,0.0,0.08235486910028406,0.06782165690611629,0.9940717140810759,Good,inning2,day,won,"Queens Sports Club, Bulawayo",Zimbabwe
42,best,Nuwan Kulasekara,0.01952532948154888,0.00488133237038722,0.0,0.045884524281639874,0.006833865318542108,0.9987206029812253,Excellent,inning2,day,won,Harare Sports Club,India
43,best,Thilan Thushara,0.01952532948154888,0.00488133237038722,0.0,0.045884524281639874,0.006833865318542108,0.9987206029812253,Excellent,inning2,day,won,Harare Sports Club,India
44,poor,Thisara Perera,0.01952532948154888,0.00488133237038722,0.0,0.045884524281639874,0.006833865318542108,0.9987206029812253,Excellent,inning2,day,won,Harare Sports Club,India
45,best,Ajantha Mendis,0.01952532948154888,0.00488133237038722,0.0,0.045884524281639874,0.006833865318542108,0.9987206029812253,Excellent,inning2,day,won,Harare Sports Club,India
46,best,Jeevan Mendis,0.01952532948154888,0.00488133237038722,0.0,0.045884524281639874,0.006833865318542108,0.9987206029812253,Excellent,inning2,day,won,Harare Sports Club,India
47,good,Suraj Randiv,0.01952532948154888,0.00488133237038722,0.0,0.045884524281639874,0.006833865318542108,0.9987206029812253,Excellent,inning2,day,won,Harare Sports Club,India
48,good,Tillakaratne Dilshan,0.01952532948154888,0.00488133237038722,0.0,0.045884524281639874,0.006833865318542108,0.9987206029812253,Excellent,inning2,day,won,Harare Sports Club,India
49,best,Thilan Thushara,0.019587520613427854,0.011752512368056712,0.0,0.03917504122685571,0.0039175041226855705,0.9989635512848205,Excellent,inning1,day,lost,Harare Sports Club,Zimbabwe
50,good,Dilhara Fernando,0.019587520613427854,0.011752512368056712,0.0,0.03917504122685571,0.0039175041226855705,0.9989635512848205,Excellent,inning1,day,lost,Harare Sports Club,Zimbabwe
51,poor,Thisara Perera,0.019587520613427854,0.011752512368056712,0.0,0.03917504122685571,0.0039175041226855705,0.9989635512848205,Excellent,inning1,day,lost,Harare Sports Club,Zimbabwe
52,good,Suraj Randiv,0.019587520613427854,0.011752512368056712,0.0,0.03917504122685571,0.0039175041226855705,0.9989635512848205,Excellent,inning1,day,lost,Harare Sports Club,Zimbabwe
53,best,Jeevan Mendis,0.019587520613427854,0.011752512368056712,0.0,0.03917504122685571,0.0039175041226855705,0.9989635512848205,Excellent,inning1,day,lost,Harare Sports Club,Zimbabwe
54,good,Tillakaratne Dilshan,0.019587520613427854,0.011752512368056712,0.0,0.03917504122685571,0.0039175041226855705,0.9989635512848205,Excellent,inning1,day,lost,Harare Sports Club,Zimbabwe
55,good,Chamara Kapugedera,0.019587520613427854,0.011752512368056712,0.0,0.03917504122685571,0.0039175041226855705,0.9989635512848205,Excellent,inning1,day,lost,Harare Sports Club,Zimbabwe
56,good,Nuwan Kulasekara,0.022519439521879032,0.0029373181985059608,0.0,0.045038879043758064,0.008811954595517882,0.9986881874920266,Excellent,inning2,day,won,Harare Sports Club,Zimbabwe
57,good,Dilhara Fernando,0.022519439521879032,0.0029373181985059608,0.0,0.045038879043758064,0.008811954595517882,0.9986881874920266,Excellent,inning2,day,won,Harare Sports Club,Zimbabwe
58,good,Ajantha Mendis,0.022519439521879032,0.0029373181985059608,0.0,0.045038879043758064,0.008811954595517882,0.9986881874920266,Excellent,inning2,day,won,Harare Sports Club,Zimbabwe
59,good,Angelo Mathews,0.022519439521879032,0.0029373181985059608,0.0,0.045038879043758064,0.008811954595517882,0.9986881874920266,Excellent,inning2,day,won,Harare Sports Club,Zimbabwe
60,best,Suraj Randiv,0.022519439521879032,0.0029373181985059608,0.0,0.045038879043758064,0.008811954595517882,0.9986881874920266,Excellent,inning2,day,won,Harare Sports Club,Zimbabwe
61,good,Jeevan Mendis,0.022519439521879032,0.0029373181985059608,0.0,0.045038879043758064,0.008811954595517882,0.9986881874920266,Excellent,inning2,day,won,Harare Sports Club,Zimbabwe
62,best,Tillakaratne Dilshan,0.022519439521879032,0.0029373181985059608,0.0,0.045038879043758064,0.008811954595517882,0.9986881874920266,Excellent,inning2,day,won,Harare Sports Club,Zimbabwe
63,good,Nuwan Kulasekara,0.023605553797573415,0.002950694224696677,0.005901388449393354,0.09737290941499034,0.03344120121322901,0.9943839537227801,Good,inning1,night,won,Rangiri Dambulla International Stadium,Pakistan
64,good,Lasith Malinga,0.023605553797573415,0.002950694224696677,0.005901388449393354,0.09737290941499034,0.03344120121322901,0.9943839537227801,Good,inning1,night,won,Rangiri Dambulla International Stadium,Pakistan
65,good,Angelo Mathews,0.023605553797573415,0.002950694224696677,0.005901388449393354,0.09737290941499034,0.03344120121322901,0.9943839537227801,Good,inning1,night,won,Rangiri Dambulla International Stadium,Pakistan
66,best,Farveez Maharoof,0.023605553797573415,0.002950694224696677,0.005901388449393354,0.09737290941499034,0.03344120121322901,0.9943839537227801,Good,inning1,night,won,Rangiri Dambulla International Stadium,Pakistan
67,best,Muttiah Muralitharan,0.023605553797573415,0.002950694224696677,0.005901388449393354,0.09737290941499034,0.03344120121322901,0.9943839537227801,Good,inning1,night,won,Rangiri Dambulla International Stadium,Pakistan
68,best,Nuwan Kulasekara,0.02360441208024393,0.0029505515100304914,0.007868137360081311,0.09736819983100622,0.05606047869057934,0.9933523417102654,Average,inning1,night,won,Rangiri Dambulla International Stadium,Bangladesh
69,good,Lasith Malinga,0.02360441208024393,0.0029505515100304914,0.007868137360081311,0.09736819983100622,0.05606047869057934,0.9933523417102654,Average,inning1,night,won,Rangiri Dambulla International Stadium,Bangladesh
70,good,Tillakaratne Dilshan,0.02360441208024393,0.0029505515100304914,0.007868137360081311,0.09736819983100622,0.05606047869057934,0.9933523417102654,Average,inning1,night,won,Rangiri Dambulla International Stadium,Bangladesh
71,good,Muttiah Muralitharan,0.02360441208024393,0.0029505515100304914,0.007868137360081311,0.09736819983100622,0.05606047869057934,0.9933523417102654,Average,inning1,night,won,Rangiri Dambulla International Stadium,Bangladesh
72,good,Chanaka Welegedara,0.02360441208024393,0.0029505515100304914,0.007868137360081311,0.09736819983100622,0.05606047869057934,0.9933523417102654,Average,inning1,night,won,Rangiri Dambulla International Stadium,Bangladesh
73,best,Chanaka Welegedara,0.026607339355124472,0.004927285065763791,0.003941828052611033,0.089676588196901,0.05025830767079067,0.994326126271133,Good,inning2,day,won,Rangiri Dambulla International Stadium,India
74,good,Farveez Maharoof,0.026607339355124472,0.004927285065763791,0.003941828052611033,0.089676588196901,0.05025830767079067,0.994326126271133,Good,inning2,day,won,Rangiri Dambulla International Stadium,India
75,best,Angelo Mathews,0.026607339355124472,0.004927285065763791,0.003941828052611033,0.089676588196901,0.05025830767079067,0.994326126271133,Good,inning2,day,won,Rangiri Dambulla International Stadium,India
76,good,Rangana Herath,0.026607339355124472,0.004927285065763791,0.003941828052611033,0.089676588196901,0.05025830767079067,0.994326126271133,Good,inning2,day,won,Rangiri Dambulla International Stadium,India
77,best,Suraj Randiv,0.026607339355124472,0.004927285065763791,0.003941828052611033,0.089676588196901,0.05025830767079067,0.994326126271133,Good,inning2,day,won,Rangiri Dambulla International Stadium,India
78,best,Thilina Kandamby,0.026607339355124472,0.004927285065763791,0.003941828052611033,0.089676588196901,0.05025830767079067,0.994326126271133,Good,inning2,day,won,Rangiri Dambulla International Stadium,India
79,best,Nuwan Kulasekara,0.02660979440618032,0.004927739704848207,0.009855479409696414,0.09362705439211594,0.05913287645817849,0.9934323244973986,Average,inning2,day,lost,Rangiri Dambulla International Stadium,India
80,best,Lasith Malinga,0.02660979440618032,0.004927739704848207,0.009855479409696414,0.09362705439211594,0.05913287645817849,0.9934323244973986,Average,inning2,day,lost,Rangiri Dambulla International Stadium,India
81,best,Farveez Maharoof,0.02660979440618032,0.004927739704848207,0.009855479409696414,0.09362705439211594,0.05913287645817849,0.9934323244973986,Average,inning2,day,lost,Rangiri Dambulla International Stadium,India
82,best,Angelo Mathews,0.02660979440618032,0.004927739704848207,0.009855479409696414,0.09362705439211594,0.05913287645817849,0.9934323244973986,Average,inning2,day,lost,Rangiri Dambulla International Stadium,India
83,good,Muttiah Muralitharan,0.02660979440618032,0.004927739704848207,0.009855479409696414,0.09362705439211594,0.05913287645817849,0.9934323244973986,Average,inning2,day,lost,Rangiri Dambulla International Stadium,India
84,best,Thilina Kandamby,0.02660979440618032,0.004927739704848207,0.009855479409696414,0.09362705439211594,0.05913287645817849,0.9934323244973986,Average,inning2,day,lost,Rangiri Dambulla International Stadium,India
85,best,Tillakaratne Dilshan,0.02660979440618032,0.004927739704848207,0.009855479409696414,0.09362705439211594,0.05913287645817849,0.9934323244973986,Average,inning2,day,lost,Rangiri Dambulla International Stadium,India
86,good,Lasith Malinga,0.02663998239156946,0.00789332811602058,0.0009866660145025725,0.07301328507319037,0.028613314420574604,0.9965326746475983,Excellent,inning2,day,lost,Rangiri Dambulla International Stadium,New Zealand
87,good,Nuwan Kulasekara,0.02663998239156946,0.00789332811602058,0.0009866660145025725,0.07301328507319037,0.028613314420574604,0.9965326746475983,Excellent,inning2,day,lost,Rangiri Dambulla International Stadium,New Zealand
88,good,Angelo Mathews,0.02663998239156946,0.00789332811602058,0.0009866660145025725,0.07301328507319037,0.028613314420574604,0.9965326746475983,Excellent,inning2,day,lost,Rangiri Dambulla International Stadium,New Zealand
89,good,Ajantha Mendis,0.02663998239156946,0.00789332811602058,0.0009866660145025725,0.07301328507319037,0.028613314420574604,0.9965326746475983,Excellent,inning2,day,lost,Rangiri Dambulla International Stadium,New Zealand
90,good,Rangana Herath,0.02663998239156946,0.00789332811602058,0.0009866660145025725,0.07301328507319037,0.028613314420574604,0.9965326746475983,Excellent,inning2,day,lost,Rangiri Dambulla International Stadium,New Zealand
91,best,Lasith Malinga,0.023625720967526,0.003937620161254333,0.00295321512094075,0.09351847882979042,0.04626703689473841,0.9942490907167191,Good,inning1,night,won,Rangiri Dambulla International Stadium,India
92,best,Nuwan Kulasekara,0.023625720967526,0.003937620161254333,0.00295321512094075,0.09351847882979042,0.04626703689473841,0.9942490907167191,Good,inning1,night,won,Rangiri Dambulla International Stadium,India
93,good,Angelo Mathews,0.023625720967526,0.003937620161254333,0.00295321512094075,0.09351847882979042,0.04626703689473841,0.9942490907167191,Good,inning1,night,won,Rangiri Dambulla International Stadium,India
94,good,Dilhara Fernando,0.023625720967526,0.003937620161254333,0.00295321512094075,0.09351847882979042,0.04626703689473841,0.9942490907167191,Good,inning1,night,won,Rangiri Dambulla International Stadium,India
95,best,Suraj Randiv,0.023625720967526,0.003937620161254333,0.00295321512094075,0.09351847882979042,0.04626703689473841,0.9942490907167191,Good,inning1,night,won,Rangiri Dambulla International Stadium,India
96,good,Lasith Malinga,0.02754524934203828,0.002951276715218387,0.010821347955800753,0.08755454255147882,0.06492808773480452,0.9935964941235237,Average,inning2,day,lost,Rangiri Dambulla International Stadium,India
97,good,Nuwan Kulasekara,0.02754524934203828,0.002951276715218387,0.010821347955800753,0.08755454255147882,0.06492808773480452,0.9935964941235237,Average,inning2,day,lost,Rangiri Dambulla International Stadium,India
98,good,Angelo Mathews,0.02754524934203828,0.002951276715218387,0.010821347955800753,0.08755454255147882,0.06492808773480452,0.9935964941235237,Average,inning2,day,lost,Rangiri Dambulla International Stadium,India
99,good,Thisara Perera,0.02754524934203828,0.002951276715218387,0.010821347955800753,0.08755454255147882,0.06492808773480452,0.9935964941235237,Average,inning2,day,lost,Rangiri Dambulla International Stadium,India
100,best,Lasith Malinga,0.022688051185745014,0.005918622048455221,0.0029593110242276104,0.09371151576720767,0.044389665363414155,0.9943285041404771,Good,inning1,night,won,Rangiri Dambulla International Stadium,India
101,best,Nuwan Kulasekara,0.022688051185745014,0.005918622048455221,0.0029593110242276104,0.09371151576720767,0.044389665363414155,0.9943285041404771,Good,inning1,night,won,Rangiri Dambulla International Stadium,India
102,best,Angelo Mathews,0.022688051185745014,0.005918622048455221,0.0029593110242276104,0.09371151576720767,0.044389665363414155,0.9943285041404771,Good,inning1,night,won,Rangiri Dambulla International Stadium,India
103,good,Thisara Perera,0.022688051185745014,0.005918622048455221,0.0029593110242276104,0.09371151576720767,0.044389665363414155,0.9943285041404771,Good,inning1,night,won,Rangiri Dambulla International Stadium,India
104,good,Suraj Randiv,0.022688051185745014,0.005918622048455221,0.0029593110242276104,0.09371151576720767,0.044389665363414155,0.9943285041404771,Good,inning1,night,won,Rangiri Dambulla International Stadium,India
105,good,Lasith Malinga,0.012687341373154231,0.012687341373154231,0.0,0.05465316283820284,0.04294177080144509,0.9974202217972018,Excellent,inning2,day,lost,Melbourne Cricket Ground,Australia
106,best,Nuwan Kulasekara,0.012687341373154231,0.012687341373154231,0.0,0.05465316283820284,0.04294177080144509,0.9974202217972018,Excellent,inning2,day,lost,Melbourne Cricket Ground,Australia
107,good,Thisara Perera,0.012687341373154231,0.012687341373154231,0.0,0.05465316283820284,0.04294177080144509,0.9974202217972018,Excellent,inning2,day,lost,Melbourne Cricket Ground,Australia
108,good,Muttiah Muralitharan,0.012687341373154231,0.012687341373154231,0.0,0.05465316283820284,0.04294177080144509,0.9974202217972018,Excellent,inning2,day,lost,Melbourne Cricket Ground,Australia
109,good,Suraj Randiv,0.012687341373154231,0.012687341373154231,0.0,0.05465316283820284,0.04294177080144509,0.9974202217972018,Excellent,inning2,day,lost,Melbourne Cricket Ground,Australia
110,good,Tillakaratne Dilshan,0.012687341373154231,0.012687341373154231,0.0,0.05465316283820284,0.04294177080144509,0.9974202217972018,Excellent,inning2,day,lost,Melbourne Cricket Ground,Australia
111,good,Lasith Malinga,0.014602961790094215,0.014602961790094215,0.0,0.07496187052248364,0.04575594694229521,0.9959219940844255,Excellent,inning1,night,won,Sydney Cricket Ground,Australia
112,best,Nuwan Kulasekara,0.014602961790094215,0.014602961790094215,0.0,0.07496187052248364,0.04575594694229521,0.9959219940844255,Excellent,inning1,night,won,Sydney Cricket Ground,Australia
113,good,Thisara Perera,0.014602961790094215,0.014602961790094215,0.0,0.07496187052248364,0.04575594694229521,0.9959219940844255,Excellent,inning1,night,won,Sydney Cricket Ground,Australia
114,good,Muttiah Muralitharan,0.014602961790094215,0.014602961790094215,0.0,0.07496187052248364,0.04575594694229521,0.9959219940844255,Excellent,inning1,night,won,Sydney Cricket Ground,Australia
115,best,Suraj Randiv,0.014602961790094215,0.014602961790094215,0.0,0.07496187052248364,0.04575594694229521,0.9959219940844255,Excellent,inning1,night,won,Sydney Cricket Ground,Australia
116,best,Lasith Malinga,0.019505039558579,0.01462877966893425,0.0,0.08679742603567654,0.06534188252123965,0.9937817655096001,Excellent,inning1,day,won,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Australia
117,best,Dilhara Fernando,0.019505039558579,0.01462877966893425,0.0,0.08679742603567654,0.06534188252123965,0.9937817655096001,Excellent,inning1,day,won,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Australia
118,good,Thisara Perera,0.019505039558579,0.01462877966893425,0.0,0.08679742603567654,0.06534188252123965,0.9937817655096001,Excellent,inning1,day,won,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Australia
119,poor,Jeevan Mendis,0.019505039558579,0.01462877966893425,0.0,0.08679742603567654,0.06534188252123965,0.9937817655096001,Excellent,inning1,day,won,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Australia
120,best,Suraj Randiv,0.019505039558579,0.01462877966893425,0.0,0.08679742603567654,0.06534188252123965,0.9937817655096001,Excellent,inning1,day,won,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Australia
121,good,Lasith Malinga,0.03157368131370414,0.008880097869479289,0.0,0.05920065246319526,0.01874687328001183,0.9975309940048401,Excellent,inning0,day,lost,"Sinhalese Sports Club Ground, Colombo",West Indies
122,good,Nuwan Kulasekara,0.03157368131370414,0.008880097869479289,0.0,0.05920065246319526,0.01874687328001183,0.9975309940048401,Excellent,inning0,day,lost,"Sinhalese Sports Club Ground, Colombo",West Indies
123,best,Angelo Mathews,0.03157368131370414,0.008880097869479289,0.0,0.05920065246319526,0.01874687328001183,0.9975309940048401,Excellent,inning0,day,lost,"Sinhalese Sports Club Ground, Colombo",West Indies
124,good,Muttiah Muralitharan,0.03157368131370414,0.008880097869479289,0.0,0.05920065246319526,0.01874687328001183,0.9975309940048401,Excellent,inning0,day,lost,"Sinhalese Sports Club Ground, Colombo",West Indies
125,best,Ajantha Mendis,0.03157368131370414,0.008880097869479289,0.0,0.05920065246319526,0.01874687328001183,0.9975309940048401,Excellent,inning0,day,lost,"Sinhalese Sports Club Ground, Colombo",West Indies
126,best,Chamara Kapugedera,0.03157368131370414,0.008880097869479289,0.0,0.05920065246319526,0.01874687328001183,0.9975309940048401,Excellent,inning0,day,lost,"Sinhalese Sports Club Ground, Colombo",West Indies
127,poor,Tillakaratne Dilshan,0.03157368131370414,0.008880097869479289,0.0,0.05920065246319526,0.01874687328001183,0.9975309940048401,Excellent,inning0,day,lost,"Sinhalese Sports Club Ground, Colombo",West Indies
128,good,Lasith Malinga,0.02550625899837294,0.021582219152469412,0.0,0.07848079691807058,0.09515796626316059,0.991801071052117,Poor,inning2,day,won,"Sinhalese Sports Club Ground, Colombo",West Indies
129,good,Nuwan Kulasekara,0.02550625899837294,0.021582219152469412,0.0,0.07848079691807058,0.09515796626316059,0.991801071052117,Poor,inning2,day,won,"Sinhalese Sports Club Ground, Colombo",West Indies
130,best,Angelo Mathews,0.02550625899837294,0.021582219152469412,0.0,0.07848079691807058,0.09515796626316059,0.991801071052117,Poor,inning2,day,won,"Sinhalese Sports Club Ground, Colombo",West Indies
131,good,Muttiah Muralitharan,0.02550625899837294,0.021582219152469412,0.0,0.07848079691807058,0.09515796626316059,0.991801071052117,Poor,inning2,day,won,"Sinhalese Sports Club Ground, Colombo",West Indies
132,good,Tillakaratne Dilshan,0.02550625899837294,0.021582219152469412,0.0,0.07848079691807058,0.09515796626316059,0.991801071052117,Poor,inning2,day,won,"Sinhalese Sports Club Ground, Colombo",West Indies
133,good,Rangana Herath,0.02550625899837294,0.021582219152469412,0.0,0.07848079691807058,0.09515796626316059,0.991801071052117,Poor,inning2,day,won,"Sinhalese Sports Club Ground, Colombo",West Indies
134,good,Dilhara Fernando,0.026698083171159556,0.0187875400093345,0.0009888178952281318,0.07712779582779428,0.03856389791389714,0.9957396204947286,Excellent,inning1,day,lost,"Sinhalese Sports Club Ground, Colombo",West Indies
135,good,Thisara Perera,0.026698083171159556,0.0187875400093345,0.0009888178952281318,0.07712779582779428,0.03856389791389714,0.9957396204947286,Excellent,inning1,day,lost,"Sinhalese Sports Club Ground, Colombo",West Indies
136,best,Angelo Mathews,0.026698083171159556,0.0187875400093345,0.0009888178952281318,0.07712779582779428,0.03856389791389714,0.9957396204947286,Excellent,inning1,day,lost,"Sinhalese Sports Club Ground, Colombo",West Indies
137,good,Ajantha Mendis,0.026698083171159556,0.0187875400093345,0.0009888178952281318,0.07712779582779428,0.03856389791389714,0.9957396204947286,Excellent,inning1,day,lost,"Sinhalese Sports Club Ground, Colombo",West Indies
138,best,Chamara Kapugedera,0.026698083171159556,0.0187875400093345,0.0009888178952281318,0.07712779582779428,0.03856389791389714,0.9957396204947286,Excellent,inning1,day,lost,"Sinhalese Sports Club Ground, Colombo",West Indies
