performance,batting_position,player_name,temp,wind,rain,humidity,cloud,pressure,viscosity,inning,batting_session,toss,venue_name,opposition_name
poor,8,Thisara Perera,0.025754115,0.021791943,0.000990543,0.069338001,0.032687915,0.996486125,Excellent,inning1,day,won,Pallekele International Cricket Stadium,Pakistan
poor,9,Nuwan Kulasekara,0.025754115,0.021791943,0.000990543,0.069338001,0.032687915,0.996486125,Excellent,inning1,day,won,Pallekele International Cricket Stadium,Pakistan
poor,10,Rangana Herath,0.025754115,0.021791943,0.000990543,0.069338001,0.032687915,0.996486125,Excellent,inning1,day,won,Pallekele International Cricket Stadium,Pakistan
poor,1,Upul Tharanga,0.025750376,0.018817582,0,0.074279929,0.027731174,0.996341453,Excellent,inning1,day,won,Pallekele International Cricket Stadium,Pakistan
best,2,Tillakaratne Dilshan,0.025750376,0.018817582,0,0.074279929,0.027731174,0.996341453,Excellent,inning1,day,won,Pallekele International Cricket Stadium,Pakistan
poor,3,Kumar Sangakkara,0.025750376,0.018817582,0,0.074279929,0.027731174,0.996341453,Excellent,inning1,day,won,Pallekele International Cricket Stadium,Pakistan
poor,4,Dinesh Chandimal,0.025750376,0.018817582,0,0.074279929,0.027731174,0.996341453,Excellent,inning1,day,won,Pallekele International Cricket Stadium,Pakistan
good,5,Mahela Jayawardene,0.025750376,0.018817582,0,0.074279929,0.027731174,0.996341453,Excellent,inning1,day,won,Pallekele International Cricket Stadium,Pakistan
good,6,Thisara Perera,0.025750376,0.018817582,0,0.074279929,0.027731174,0.996341453,Excellent,inning1,day,won,Pallekele International Cricket Stadium,Pakistan
poor,1,Upul Tharanga,0.027683396,0.020762547,0,0.072174568,0.048445943,0.995613564,Excellent,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",Pakistan
poor,2,Tillakaratne Dilshan,0.027683396,0.020762547,0,0.072174568,0.048445943,0.995613564,Excellent,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",Pakistan
good,3,Kumar Sangakkara,0.027683396,0.020762547,0,0.072174568,0.048445943,0.995613564,Excellent,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",Pakistan
poor,4,Dinesh Chandimal,0.027683396,0.020762547,0,0.072174568,0.048445943,0.995613564,Excellent,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",Pakistan
good,5,Mahela Jayawardene,0.027683396,0.020762547,0,0.072174568,0.048445943,0.995613564,Excellent,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",Pakistan
poor,6,Thisara Perera,0.027683396,0.020762547,0,0.072174568,0.048445943,0.995613564,Excellent,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",Pakistan
poor,7,Angelo Mathews,0.027683396,0.020762547,0,0.072174568,0.048445943,0.995613564,Excellent,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",Pakistan
poor,8,Lahiru Thirimanne,0.027683396,0.020762547,0,0.072174568,0.048445943,0.995613564,Excellent,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",Pakistan
poor,9,Nuwan Kulasekara,0.027683396,0.020762547,0,0.072174568,0.048445943,0.995613564,Excellent,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",Pakistan
poor,10,Lasith Malinga,0.027683396,0.020762547,0,0.072174568,0.048445943,0.995613564,Excellent,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",Pakistan
poor,1,Upul Tharanga,0.026504109,0.015706139,0,0.07754906,0.078530693,0.993413269,Excellent,inning2,night,lost,"R.Premadasa Stadium, Khettarama, Colombo",Pakistan
poor,2,Tillakaratne Dilshan,0.026504109,0.015706139,0,0.07754906,0.078530693,0.993413269,Excellent,inning2,night,lost,"R.Premadasa Stadium, Khettarama, Colombo",Pakistan
poor,3,Kumar Sangakkara,0.026504109,0.015706139,0,0.07754906,0.078530693,0.993413269,Excellent,inning2,night,lost,"R.Premadasa Stadium, Khettarama, Colombo",Pakistan
good,4,Dinesh Chandimal,0.026504109,0.015706139,0,0.07754906,0.078530693,0.993413269,Excellent,inning2,night,lost,"R.Premadasa Stadium, Khettarama, Colombo",Pakistan
poor,5,Mahela Jayawardene,0.026504109,0.015706139,0,0.07754906,0.078530693,0.993413269,Excellent,inning2,night,lost,"R.Premadasa Stadium, Khettarama, Colombo",Pakistan
best,6,Angelo Mathews,0.026504109,0.015706139,0,0.07754906,0.078530693,0.993413269,Excellent,inning2,night,lost,"R.Premadasa Stadium, Khettarama, Colombo",Pakistan
poor,7,Thisara Perera,0.026504109,0.015706139,0,0.07754906,0.078530693,0.993413269,Excellent,inning2,night,lost,"R.Premadasa Stadium, Khettarama, Colombo",Pakistan
poor,8,Lahiru Thirimanne,0.026504109,0.015706139,0,0.07754906,0.078530693,0.993413269,Excellent,inning2,night,lost,"R.Premadasa Stadium, Khettarama, Colombo",Pakistan
poor,9,Jeevan Mendis,0.026504109,0.015706139,0,0.07754906,0.078530693,0.993413269,Excellent,inning2,night,lost,"R.Premadasa Stadium, Khettarama, Colombo",Pakistan
poor,10,Nuwan Kulasekara,0.026504109,0.015706139,0,0.07754906,0.078530693,0.993413269,Excellent,inning2,night,lost,"R.Premadasa Stadium, Khettarama, Colombo",Pakistan
poor,1,Upul Tharanga,0.025642111,0.02366964,0,0.079885037,0.01380729,0.99609737,Excellent,inning2,night,lost,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",India
poor,2,Tillakaratne Dilshan,0.025642111,0.02366964,0,0.079885037,0.01380729,0.99609737,Excellent,inning2,night,lost,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",India
best,3,Kumar Sangakkara,0.025642111,0.02366964,0,0.079885037,0.01380729,0.99609737,Excellent,inning2,night,lost,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",India
poor,4,Dinesh Chandimal,0.025642111,0.02366964,0,0.079885037,0.01380729,0.99609737,Excellent,inning2,night,lost,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",India
poor,5,Mahela Jayawardene,0.025642111,0.02366964,0,0.079885037,0.01380729,0.99609737,Excellent,inning2,night,lost,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",India
poor,6,Angelo Mathews,0.025642111,0.02366964,0,0.079885037,0.01380729,0.99609737,Excellent,inning2,night,lost,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",India
poor,7,Lahiru Thirimanne,0.025642111,0.02366964,0,0.079885037,0.01380729,0.99609737,Excellent,inning2,night,lost,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",India
good,8,Thisara Perera,0.025642111,0.02366964,0,0.079885037,0.01380729,0.99609737,Excellent,inning2,night,lost,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",India
poor,9,Rangana Herath,0.025642111,0.02366964,0,0.079885037,0.01380729,0.99609737,Excellent,inning2,night,lost,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",India
good,10,Lasith Malinga,0.025642111,0.02366964,0,0.079885037,0.01380729,0.99609737,Excellent,inning2,night,lost,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",India
poor,11,Nuwan Kulasekara,0.025642111,0.02366964,0,0.079885037,0.01380729,0.99609737,Excellent,inning2,night,lost,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",India
good,1,Upul Tharanga,0.026651063,0.02467691,0,0.07995319,0.018754452,0.995960104,Excellent,inning2,night,lost,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",India
good,2,Tillakaratne Dilshan,0.026651063,0.02467691,0,0.07995319,0.018754452,0.995960104,Excellent,inning2,night,lost,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",India
poor,3,Dinesh Chandimal,0.026651063,0.02467691,0,0.07995319,0.018754452,0.995960104,Excellent,inning2,night,lost,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",India
poor,1,Upul Tharanga,0.028693624,0.0168204,0,0.072228778,0.030672495,0.996361356,Excellent,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",India
poor,2,Tillakaratne Dilshan,0.028693624,0.0168204,0,0.072228778,0.030672495,0.996361356,Excellent,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",India
good,3,Kumar Sangakkara,0.028693624,0.0168204,0,0.072228778,0.030672495,0.996361356,Excellent,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",India
poor,4,Dinesh Chandimal,0.028693624,0.0168204,0,0.072228778,0.030672495,0.996361356,Excellent,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",India
good,5,Mahela Jayawardene,0.028693624,0.0168204,0,0.072228778,0.030672495,0.996361356,Excellent,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",India
best,6,Angelo Mathews,0.028693624,0.0168204,0,0.072228778,0.030672495,0.996361356,Excellent,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",India
good,7,Jeevan Mendis,0.028693624,0.0168204,0,0.072228778,0.030672495,0.996361356,Excellent,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",India
good,1,Upul Tharanga,0.027648243,0.017773871,0,0.07208292,0.03258543,0.996324198,Excellent,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",India
good,2,Tillakaratne Dilshan,0.027648243,0.017773871,0,0.07208292,0.03258543,0.996324198,Excellent,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",India
good,3,Lahiru Thirimanne,0.027648243,0.017773871,0,0.07208292,0.03258543,0.996324198,Excellent,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",India
poor,4,Dinesh Chandimal,0.027648243,0.017773871,0,0.07208292,0.03258543,0.996324198,Excellent,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",India
poor,5,Mahela Jayawardene,0.027648243,0.017773871,0,0.07208292,0.03258543,0.996324198,Excellent,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",India
poor,6,Angelo Mathews,0.027648243,0.017773871,0,0.07208292,0.03258543,0.996324198,Excellent,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",India
poor,7,Jeevan Mendis,0.027648243,0.017773871,0,0.07208292,0.03258543,0.996324198,Excellent,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",India
poor,8,Thisara Perera,0.027648243,0.017773871,0,0.07208292,0.03258543,0.996324198,Excellent,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",India
poor,9,Rangana Herath,0.027648243,0.017773871,0,0.07208292,0.03258543,0.996324198,Excellent,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",India
good,10,Lasith Malinga,0.027648243,0.017773871,0,0.07208292,0.03258543,0.996324198,Excellent,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",India
good,1,Upul Tharanga,0.021721269,0.011847965,0,0.082935754,0.007898643,0.996216384,Excellent,inning2,night,lost,Pallekele International Cricket Stadium,India
poor,2,Tillakaratne Dilshan,0.021721269,0.011847965,0,0.082935754,0.007898643,0.996216384,Excellent,inning2,night,lost,Pallekele International Cricket Stadium,India
good,3,Lahiru Thirimanne,0.021721269,0.011847965,0,0.082935754,0.007898643,0.996216384,Excellent,inning2,night,lost,Pallekele International Cricket Stadium,India
poor,4,Dinesh Chandimal,0.021721269,0.011847965,0,0.082935754,0.007898643,0.996216384,Excellent,inning2,night,lost,Pallekele International Cricket Stadium,India
poor,5,Angelo Mathews,0.021721269,0.011847965,0,0.082935754,0.007898643,0.996216384,Excellent,inning2,night,lost,Pallekele International Cricket Stadium,India
poor,6,Chamara Kapugedera,0.021721269,0.011847965,0,0.082935754,0.007898643,0.996216384,Excellent,inning2,night,lost,Pallekele International Cricket Stadium,India
good,7,Jeevan Mendis,0.021721269,0.011847965,0,0.082935754,0.007898643,0.996216384,Excellent,inning2,night,lost,Pallekele International Cricket Stadium,India
poor,8,Thisara Perera,0.021721269,0.011847965,0,0.082935754,0.007898643,0.996216384,Excellent,inning2,night,lost,Pallekele International Cricket Stadium,India
poor,9,Sachithra Senanayake,0.021721269,0.011847965,0,0.082935754,0.007898643,0.996216384,Excellent,inning2,night,lost,Pallekele International Cricket Stadium,India
poor,10,Lasith Malinga,0.021721269,0.011847965,0,0.082935754,0.007898643,0.996216384,Excellent,inning2,night,lost,Pallekele International Cricket Stadium,India
poor,11,Nuwan Pradeep,0.021721269,0.011847965,0,0.082935754,0.007898643,0.996216384,Excellent,inning2,night,lost,Pallekele International Cricket Stadium,India
poor,1,Upul Tharanga,0.022633421,0.001968124,0.002952185,0.091517748,0.057075584,0.993902419,Good,inning2,night,lost,Pallekele International Cricket Stadium,New Zealand
good,2,Tillakaratne Dilshan,0.022633421,0.001968124,0.002952185,0.091517748,0.057075584,0.993902419,Good,inning2,night,lost,Pallekele International Cricket Stadium,New Zealand
poor,3,Kumar Sangakkara,0.022633421,0.001968124,0.002952185,0.091517748,0.057075584,0.993902419,Good,inning2,night,lost,Pallekele International Cricket Stadium,New Zealand
good,4,Mahela Jayawardene,0.022633421,0.001968124,0.002952185,0.091517748,0.057075584,0.993902419,Good,inning2,night,lost,Pallekele International Cricket Stadium,New Zealand
poor,5,Angelo Mathews,0.022633421,0.001968124,0.002952185,0.091517748,0.057075584,0.993902419,Good,inning2,night,lost,Pallekele International Cricket Stadium,New Zealand
poor,1,Upul Tharanga,0.022609307,0,0.00294904,0.092403254,0.057014773,0.993826482,Good,inning2,night,won,Pallekele International Cricket Stadium,New Zealand
best,2,Tillakaratne Dilshan,0.022609307,0,0.00294904,0.092403254,0.057014773,0.993826482,Good,inning2,night,won,Pallekele International Cricket Stadium,New Zealand
poor,3,Kumar Sangakkara,0.022609307,0,0.00294904,0.092403254,0.057014773,0.993826482,Good,inning2,night,won,Pallekele International Cricket Stadium,New Zealand
poor,4,Mahela Jayawardene,0.022609307,0,0.00294904,0.092403254,0.057014773,0.993826482,Good,inning2,night,won,Pallekele International Cricket Stadium,New Zealand
good,5,Angelo Mathews,0.022609307,0,0.00294904,0.092403254,0.057014773,0.993826482,Good,inning2,night,won,Pallekele International Cricket Stadium,New Zealand
good,1,Upul Tharanga,0.02561876,0.007882695,0.002956011,0.081782965,0.014780054,0.996175638,Good,inning2,night,won,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",New Zealand
good,2,Dinesh Chandimal,0.02561876,0.007882695,0.002956011,0.081782965,0.014780054,0.996175638,Good,inning2,night,won,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",New Zealand
good,3,Kumar Sangakkara,0.02561876,0.007882695,0.002956011,0.081782965,0.014780054,0.996175638,Good,inning2,night,won,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",New Zealand
poor,4,Lahiru Thirimanne,0.02561876,0.007882695,0.002956011,0.081782965,0.014780054,0.996175638,Good,inning2,night,won,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",New Zealand
poor,5,Angelo Mathews,0.02561876,0.007882695,0.002956011,0.081782965,0.014780054,0.996175638,Good,inning2,night,won,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",New Zealand
good,1,Upul Tharanga,0.025582052,0.00196785,0.004919625,0.080681857,0.036405228,0.995732183,Good,inning1,day,lost,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",New Zealand
poor,2,Dinesh Chandimal,0.025582052,0.00196785,0.004919625,0.080681857,0.036405228,0.995732183,Good,inning1,day,lost,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",New Zealand
poor,3,Lahiru Thirimanne,0.025582052,0.00196785,0.004919625,0.080681857,0.036405228,0.995732183,Good,inning1,day,lost,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",New Zealand
poor,4,Angelo Mathews,0.025582052,0.00196785,0.004919625,0.080681857,0.036405228,0.995732183,Good,inning1,day,lost,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",New Zealand
poor,5,Kumar Sangakkara,0.025582052,0.00196785,0.004919625,0.080681857,0.036405228,0.995732183,Good,inning1,day,lost,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",New Zealand
poor,6,Mahela Jayawardene,0.025582052,0.00196785,0.004919625,0.080681857,0.036405228,0.995732183,Good,inning1,day,lost,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",New Zealand
poor,7,Jeevan Mendis,0.025582052,0.00196785,0.004919625,0.080681857,0.036405228,0.995732183,Good,inning1,day,lost,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",New Zealand
poor,8,Thisara Perera,0.025582052,0.00196785,0.004919625,0.080681857,0.036405228,0.995732183,Good,inning1,day,lost,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",New Zealand
poor,9,Shaminda Eranga,0.025582052,0.00196785,0.004919625,0.080681857,0.036405228,0.995732183,Good,inning1,day,lost,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",New Zealand
poor,1,Upul Tharanga,0.019896903,0.015917522,0,0.060685553,0.00198969,0.99782967,Excellent,inning2,night,lost,Melbourne Cricket Ground,Australia
good,2,Tillakaratne Dilshan,0.019896903,0.015917522,0,0.060685553,0.00198969,0.99782967,Excellent,inning2,night,lost,Melbourne Cricket Ground,Australia
poor,3,Mahela Jayawardene,0.019896903,0.015917522,0,0.060685553,0.00198969,0.99782967,Excellent,inning2,night,lost,Melbourne Cricket Ground,Australia
good,4,Dinesh Chandimal,0.019896903,0.015917522,0,0.060685553,0.00198969,0.99782967,Excellent,inning2,night,lost,Melbourne Cricket Ground,Australia
poor,5,Angelo Mathews,0.019896903,0.015917522,0,0.060685553,0.00198969,0.99782967,Excellent,inning2,night,lost,Melbourne Cricket Ground,Australia
poor,6,Lahiru Thirimanne,0.019896903,0.015917522,0,0.060685553,0.00198969,0.99782967,Excellent,inning2,night,lost,Melbourne Cricket Ground,Australia
poor,7,Jeevan Mendis,0.019896903,0.015917522,0,0.060685553,0.00198969,0.99782967,Excellent,inning2,night,lost,Melbourne Cricket Ground,Australia
poor,8,Thisara Perera,0.019896903,0.015917522,0,0.060685553,0.00198969,0.99782967,Excellent,inning2,night,lost,Melbourne Cricket Ground,Australia
poor,9,Nuwan Kulasekara,0.019896903,0.015917522,0,0.060685553,0.00198969,0.99782967,Excellent,inning2,night,lost,Melbourne Cricket Ground,Australia
poor,10,Lasith Malinga,0.019896903,0.015917522,0,0.060685553,0.00198969,0.99782967,Excellent,inning2,night,lost,Melbourne Cricket Ground,Australia
poor,11,Ajantha Mendis,0.019896903,0.015917522,0,0.060685553,0.00198969,0.99782967,Excellent,inning2,night,lost,Melbourne Cricket Ground,Australia
poor,1,Upul Tharanga,0.018621027,0.019601081,0,0.061743404,0.007840432,0.997695011,Excellent,inning2,night,won,Adelaide Oval,Australia
good,2,Tillakaratne Dilshan,0.018621027,0.019601081,0,0.061743404,0.007840432,0.997695011,Excellent,inning2,night,won,Adelaide Oval,Australia
best,3,Lahiru Thirimanne,0.018621027,0.019601081,0,0.061743404,0.007840432,0.997695011,Excellent,inning2,night,won,Adelaide Oval,Australia
poor,4,Kusal Perera,0.018621027,0.019601081,0,0.061743404,0.007840432,0.997695011,Excellent,inning2,night,won,Adelaide Oval,Australia
poor,1,Mahela Jayawardene,0.023710369,0.01975864,0,0.075082834,0.041493145,0.995835479,Excellent,inning2,day,lost,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Australia
poor,2,Tillakaratne Dilshan,0.023710369,0.01975864,0,0.075082834,0.041493145,0.995835479,Excellent,inning2,day,lost,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Australia
poor,3,Lahiru Thirimanne,0.023710369,0.01975864,0,0.075082834,0.041493145,0.995835479,Excellent,inning2,day,lost,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Australia
poor,4,Kusal Perera,0.023710369,0.01975864,0,0.075082834,0.041493145,0.995835479,Excellent,inning2,day,lost,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Australia
poor,5,Angelo Mathews,0.023710369,0.01975864,0,0.075082834,0.041493145,0.995835479,Excellent,inning2,day,lost,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Australia
poor,6,Upul Tharanga,0.023710369,0.01975864,0,0.075082834,0.041493145,0.995835479,Excellent,inning2,day,lost,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Australia
poor,7,Jeevan Mendis,0.023710369,0.01975864,0,0.075082834,0.041493145,0.995835479,Excellent,inning2,day,lost,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Australia
poor,8,Thisara Perera,0.023710369,0.01975864,0,0.075082834,0.041493145,0.995835479,Excellent,inning2,day,lost,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Australia
poor,1,Mahela Jayawardene,0.021519158,0.007825148,0,0.082164056,0.071404477,0.993793822,Excellent,inning2,night,lost,Sydney Cricket Ground,Australia
poor,2,Tillakaratne Dilshan,0.021519158,0.007825148,0,0.082164056,0.071404477,0.993793822,Excellent,inning2,night,lost,Sydney Cricket Ground,Australia
good,1,Mahela Jayawardene,0.011695623,0.012670258,0,0.071148374,0.049706398,0.996077236,Excellent,inning2,night,won,"Bellerive Oval, Hobart",Australia
poor,2,Tillakaratne Dilshan,0.011695623,0.012670258,0,0.071148374,0.049706398,0.996077236,Excellent,inning2,night,won,"Bellerive Oval, Hobart",Australia
poor,3,Lahiru Thirimanne,0.011695623,0.012670258,0,0.071148374,0.049706398,0.996077236,Excellent,inning2,night,won,"Bellerive Oval, Hobart",Australia
poor,4,Dinesh Chandimal,0.011695623,0.012670258,0,0.071148374,0.049706398,0.996077236,Excellent,inning2,night,won,"Bellerive Oval, Hobart",Australia
good,5,Angelo Mathews,0.011695623,0.012670258,0,0.071148374,0.049706398,0.996077236,Excellent,inning2,night,won,"Bellerive Oval, Hobart",Australia
poor,6,Kusal Perera,0.011695623,0.012670258,0,0.071148374,0.049706398,0.996077236,Excellent,inning2,night,won,"Bellerive Oval, Hobart",Australia
poor,7,Jeevan Mendis,0.011695623,0.012670258,0,0.071148374,0.049706398,0.996077236,Excellent,inning2,night,won,"Bellerive Oval, Hobart",Australia
poor,8,Thisara Perera,0.011695623,0.012670258,0,0.071148374,0.049706398,0.996077236,Excellent,inning2,night,won,"Bellerive Oval, Hobart",Australia
poor,9,Nuwan Kulasekara,0.011695623,0.012670258,0,0.071148374,0.049706398,0.996077236,Excellent,inning2,night,won,"Bellerive Oval, Hobart",Australia
poor,10,Rangana Herath,0.011695623,0.012670258,0,0.071148374,0.049706398,0.996077236,Excellent,inning2,night,won,"Bellerive Oval, Hobart",Australia
poor,11,Lasith Malinga,0.011695623,0.012670258,0,0.071148374,0.049706398,0.996077236,Excellent,inning2,night,won,"Bellerive Oval, Hobart",Australia
good,1,Kusal Perera,0.0266363,0.002959589,0.00098653,0.078922372,0.015784474,0.996394944,Excellent,inning2,night,won,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",Bangladesh
best,2,Tillakaratne Dilshan,0.0266363,0.002959589,0.00098653,0.078922372,0.015784474,0.996394944,Excellent,inning2,night,won,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",Bangladesh
good,3,Kumar Sangakkara,0.0266363,0.002959589,0.00098653,0.078922372,0.015784474,0.996394944,Excellent,inning2,night,won,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",Bangladesh
poor,4,Dinesh Chandimal,0.0266363,0.002959589,0.00098653,0.078922372,0.015784474,0.996394944,Excellent,inning2,night,won,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",Bangladesh
poor,1,Kusal Perera,0.026622973,0.008874324,0.006902252,0.080854955,0.028595045,0.995896391,Good,inning1,day,lost,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",Bangladesh
poor,2,Tillakaratne Dilshan,0.026622973,0.008874324,0.006902252,0.080854955,0.028595045,0.995896391,Good,inning1,day,lost,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",Bangladesh
good,1,Kusal Perera,0.027657454,0.00790213,0.005926597,0.0730947,0.049388311,0.995668347,Good,inning1,day,won,Pallekele International Cricket Stadium,Bangladesh
best,2,Tillakaratne Dilshan,0.027657454,0.00790213,0.005926597,0.0730947,0.049388311,0.995668347,Good,inning1,day,won,Pallekele International Cricket Stadium,Bangladesh
good,3,Kumar Sangakkara,0.027657454,0.00790213,0.005926597,0.0730947,0.049388311,0.995668347,Good,inning1,day,won,Pallekele International Cricket Stadium,Bangladesh
poor,4,Thisara Perera,0.027657454,0.00790213,0.005926597,0.0730947,0.049388311,0.995668347,Good,inning1,day,won,Pallekele International Cricket Stadium,Bangladesh
poor,5,Angelo Mathews,0.027657454,0.00790213,0.005926597,0.0730947,0.049388311,0.995668347,Good,inning1,day,won,Pallekele International Cricket Stadium,Bangladesh
poor,6,Jeevan Mendis,0.027657454,0.00790213,0.005926597,0.0730947,0.049388311,0.995668347,Good,inning1,day,won,Pallekele International Cricket Stadium,Bangladesh
poor,7,Dinesh Chandimal,0.027657454,0.00790213,0.005926597,0.0730947,0.049388311,0.995668347,Good,inning1,day,won,Pallekele International Cricket Stadium,Bangladesh
good,8,Lahiru Thirimanne,0.027657454,0.00790213,0.005926597,0.0730947,0.049388311,0.995668347,Good,inning1,day,won,Pallekele International Cricket Stadium,Bangladesh
poor,9,Nuwan Kulasekara,0.027657454,0.00790213,0.005926597,0.0730947,0.049388311,0.995668347,Good,inning1,day,won,Pallekele International Cricket Stadium,Bangladesh
poor,10,Sachithra Senanayake,0.027657454,0.00790213,0.005926597,0.0730947,0.049388311,0.995668347,Good,inning1,day,won,Pallekele International Cricket Stadium,Bangladesh
poor,11,Lasith Malinga,0.027657454,0.00790213,0.005926597,0.0730947,0.049388311,0.995668347,Good,inning1,day,won,Pallekele International Cricket Stadium,Bangladesh
poor,1,Kusal Perera,0.013730235,0.013730235,0,0.068651177,0.009807311,0.997403526,Excellent,inning1,day,won,"Sophia Gardens, Cardiff",New Zealand
poor,2,Tillakaratne Dilshan,0.013730235,0.013730235,0,0.068651177,0.009807311,0.997403526,Excellent,inning1,day,won,"Sophia Gardens, Cardiff",New Zealand
good,3,Kumar Sangakkara,0.013730235,0.013730235,0,0.068651177,0.009807311,0.997403526,Excellent,inning1,day,won,"Sophia Gardens, Cardiff",New Zealand
poor,4,Mahela Jayawardene,0.013730235,0.013730235,0,0.068651177,0.009807311,0.997403526,Excellent,inning1,day,won,"Sophia Gardens, Cardiff",New Zealand
poor,5,Dinesh Chandimal,0.013730235,0.013730235,0,0.068651177,0.009807311,0.997403526,Excellent,inning1,day,won,"Sophia Gardens, Cardiff",New Zealand
poor,6,Angelo Mathews,0.013730235,0.013730235,0,0.068651177,0.009807311,0.997403526,Excellent,inning1,day,won,"Sophia Gardens, Cardiff",New Zealand
poor,7,Lahiru Thirimanne,0.013730235,0.013730235,0,0.068651177,0.009807311,0.997403526,Excellent,inning1,day,won,"Sophia Gardens, Cardiff",New Zealand
poor,8,Thisara Perera,0.013730235,0.013730235,0,0.068651177,0.009807311,0.997403526,Excellent,inning1,day,won,"Sophia Gardens, Cardiff",New Zealand
poor,9,Rangana Herath,0.013730235,0.013730235,0,0.068651177,0.009807311,0.997403526,Excellent,inning1,day,won,"Sophia Gardens, Cardiff",New Zealand
poor,10,Shaminda Eranga,0.013730235,0.013730235,0,0.068651177,0.009807311,0.997403526,Excellent,inning1,day,won,"Sophia Gardens, Cardiff",New Zealand
