runs_scored,balls_faced,fours_scored,sixes_scored,batting_position,batting_consistency,batting_form,batting_temp,batting_wind,batting_rain,batting_humidity,batting_cloud,batting_pressure,batting_viscosity,batting_inning,batting_session,toss,venue,opposition,season
1,9,0,0,9,35.5758,24.2078,18,10,0,68,0,1010,3,2,1,0,2.39321,11.1306,5
1,1,0,0,10,19.8964,14.5461,29,11,0,28,6,1009,3,1,0,1,15.8156,17.5966,5
1,1,0,0,9,19.8964,14.5461,25,7,6,66,19,1005,2,2,0,1,15.8156,17.5966,5
1,1,0,0,10,35.5758,24.2078,33,15,0,25,8,1012,3,1,0,1,10.207,22.6286,5
1,6,0,0,10,35.5758,24.2078,24,2,0,78,0,1011,3,2,0,1,10.207,14.2842,5
1,1,0,0,11,19.8964,14.5461,29,13,0,36,47,1013,3,1,0,1,8.5222,15.052,5
1,6,0,0,11,35.5758,24.2078,24,18,1,90,73,1013,3,2,0,0,4.15429,14.2842,5
1,6,0,0,10,35.5758,24.2078,33,12,0,25,4,1010,3,1,0,1,7.37123,17.3991,5
1,4,0,0,8,38.8512,18.3955,33,4,0,44,49,1007,3,1,0,0,9.5933,13.4982,5
1,3,0,0,11,38.8512,25.5484,26,24,0,81,14,1010,3,2,1,0,26.9593,18.8785,6
1,8,0,0,1,62.9666,23.5088,20,16,0,61,2,1003,3,2,1,0,3.66634,24.5258,7
1,2,0,0,10,35.5758,39.2028,20,16,0,61,2,1003,3,2,1,0,26.1408,14.2842,7
1,5,0,0,1,60.1022,24.3482,24,20,0,76,42,1008,3,2,0,0,16.5141,31.1885,7
1,10,0,0,3,53.017,30.6952,12,13,0,73,51,1022,3,2,1,1,10.6921,22.2579,7
1,3,0,0,9,38.8512,27.9157,18,9,0,90,87,1012,3,1,0,0,5.74843,18.8785,8
1,5,0,0,11,23.6093,0,28,15,0,70,51,1015,3,1,0,0,3.7356,7.6117,8
1,1,0,0,7,58.7808,19.0946,27,16,0,81,36,1007,3,1,0,0,39.512,28.0959,8
1,5,0,0,7,0,0,22,12,0,77,19,1009,3,2,1,0,3.7356,15.1678,8
1,8,0,0,4,53.017,23.2927,23,9,1,86,21,1012,3,2,1,0,36.338,26.5756,8
1,7,0,0,4,60.1022,31.2978,26,3,3,84,40,1010,2,1,0,0,33.7254,30.5283,9
1,1,0,0,11,23.6093,3.7028,24,11,0,46,9,1018,3,2,1,0,24.835,15.9986,9
1,11,0,0,7,38.8512,24.9136,22,9,1,60,11,1018,3,2,1,1,2.08819,20.2064,9
1,7,0,0,7,38.8512,24.9136,22,26,0,33,0,1023,3,1,0,1,2.87339,20.2064,9
1,6,0,0,5,27.4905,0,20,21,0,68,2,1022,3,2,1,0,26.2446,27.6902,9
1,3,0,0,8,38.8512,14.8827,28,19,3,79,22,1008,2,2,0,0,20.2876,16.2546,10
1,4,0,0,9,19.8964,26.0617,27,28,0,80,39,1009,3,2,0,0,8.14218,17.5966,10
1,6,0,0,6,24.9177,32.5929,26,25,0,82,10,1011,3,1,0,1,3.23277,16.5566,10
1,2,0,0,7,27.4905,28.1904,32,6,0,39,5,1011,3,1,0,1,8.2656,9.55185,11
1,4,0,0,8,55.6003,29.4999,25,13,0,49,27,1011,3,1,0,1,4.4906,27.4583,11
1,5,0,0,5,75.4504,34.7628,28,7,0,66,45,1012,3,1,0,1,24.8153,40.6557,11
1,1,0,0,8,31.4101,0,27,7,0,79,36,1009,3,1,0,1,45.4385,27.5218,11
1,3,0,0,10,28.3833,21.3372,21,10,0,40,9,1014,3,1,0,1,5.74843,24.9531,11
1,5,0,0,10,19.8964,2.7941,18,27,0,82,2,1018,3,2,0,0,3.7356,17.7086,11
1,3,0,0,5,24.9177,3.19997,20,25,0,85,4,1013,3,1,0,1,5.74843,10.5823,11
1,5,0,0,1,53.017,19.4613,23,7,0,88,7,1010,3,2,1,0,18.7674,22.2579,11
1,3,0,0,10,35.5758,8.50222,19,14,0,67,23,1019,3,1,0,1,6.75452,33.2006,11
1,2,0,0,8,38.8512,12.509,25,20,0,61,25,1016,3,1,0,1,8.2656,16.2546,11
1,3,0,0,7,55.6003,26.6158,30,6,0,68,27,1010,3,1,0,0,26.9486,24.3489,12
1,3,0,0,10,23.6093,7.96073,27,14,8,88,20,1008,1,1,0,1,5.80232,15.9986,12
1,4,0,0,11,23.6093,5.71563,27,10,0,86,34,1012,3,2,1,1,5.80232,2.7941,13
1,19,0,0,3,53.017,30.9292,22,14,0,48,10,1023,3,1,0,1,19.583,24.4113,13
1,5,0,0,3,53.017,30.9292,21,29,0,62,3,1014,3,1,0,1,19.583,24.4113,13
1,2,0,0,4,33.1031,0,14,12,0,79,92,1022,3,1,0,0,31.5184,30.1408,14
1,1,0,0,9,62.9666,0,14,12,0,79,92,1022,3,1,0,0,20.511,20.8176,14
1,2,0,0,2,36.6786,23.1957,17,23,0,77,99,1019,3,1,0,0,8.2656,26.9816,14
1,1,0,0,1,50.1772,39.2129,16,33,0,81,100,1009,3,1,0,0,31.674,20.7544,14
1,3,0,0,11,0,0,15,34,0,73,4,1015,3,2,0,1,5.74843,5.71563,14
1,2,0,0,1,50.1772,39.2129,27,12,2,84,78,1007,3,1,0,0,35.2199,24.8669,14
1,2,0,0,11,0,0,27,3,7,90,84,1010,2,1,0,1,8.9484,11.3574,14
1,8,0,0,3,42.0114,0,23,5,0,94,51,1011,3,1,0,1,24.6787,30.1287,14
1,2,0,0,11,0,0,23,5,0,94,51,1011,3,1,0,1,8.9484,11.3574,14
1,3,0,0,4,58.7808,24.2897,26,16,2,72,17,1010,3,1,0,1,24.4179,34.9796,14
1,4,0,0,1,40.9425,0,23,60,0,60,55,1008,3,1,0,0,4.4906,30.3805,15
1,5,0,0,5,31.1971,23.1603,23,15,0,80,2,1011,3,2,0,1,3.7356,23.233,15
1,2,0,0,7,38.8512,0,18,22,0,83,4,1014,3,2,0,0,8.2656,16.2546,15
1,3,0,0,8,26.8548,23.4509,18,22,0,83,4,1014,3,2,0,0,5.74843,21.9292,15
1,7,0,0,10,0,0,18,22,0,83,4,1014,3,2,0,0,2.87339,11.5923,15
1,2,0,0,11,9.12361,0,18,22,0,83,4,1014,3,2,0,0,8.2656,6.52131,15
1,7,0,0,3,42.0114,30.9679,21,2,0,67,46,1015,3,2,0,1,13.552,26.2645,15
1,3,0,0,8,24.9177,26.5036,33,9,1,57,21,1012,3,1,0,0,5.74843,5.71563,15
1,1,0,0,10,38.8512,0,33,9,1,57,21,1012,3,1,0,0,15.8156,13.4982,15
1,2,0,0,10,35.5758,0,19,17,0,59,19,1015,3,2,0,1,21.6739,11.1306,16
1,6,0,0,6,31.1971,20.779,16,28,0,75,63,1019,3,1,0,0,3.99915,3.19997,16
1,5,0,0,8,55.6003,39.3634,16,28,0,75,63,1019,3,1,0,0,13.2255,24.3489,16
1,3,0,0,11,12.3153,0.4476,16,28,0,75,63,1019,3,1,0,0,8.21771,8.88497,16
1,1,0,0,7,0,9.8822,29,23,2,74,27,1009,3,1,0,1,15.8156,15.7828,16
1,3,0,0,5,29.7883,30.6188,30,31,0,67,24,1008,3,1,0,1,36.0918,23.2514,16
1,8,0,0,3,42.0114,32.2233,31,36,0,64,14,1009,3,1,0,0,14.1346,24.8272,16
1,2,0,0,6,24.3925,0,26,9,1,85,69,1009,3,1,0,0,28.4033,20.5678,16
1,10,0,0,3,42.0114,32.2233,26,12,1,71,18,1005,3,1,0,1,17.257,19.2246,16
1,5,0,0,11,35.5758,0,26,12,1,71,18,1005,3,1,0,1,21.6035,22.6286,16
1,7,0,0,3,42.0114,32.2233,27,12,0,89,65,1009,3,2,1,0,39.8244,19.2246,16
1,2,0,0,8,22.8727,12.424,30,9,0,60,0,1008,3,2,1,0,7.44367,19.2596,17
1,2,0,0,10,23.6093,11.7945,30,9,0,60,0,1008,3,2,1,0,7.00499,15.9986,17
1,2,0,0,9,22.8727,12.424,34,18,0,51,0,1008,3,1,0,1,7.44367,19.2596,17
1,8,0,0,11,0,0,34,15,0,39,0,1009,3,1,0,1,2.6031,4.73523,17
1,11,0,0,1,36.6786,37.1739,19,4,0,17,94,1018,3,2,0,1,2.08819,23.9858,17
1,4,0,0,9,22.8727,12.424,25,15,0,59,0,1016,3,1,0,0,4.4906,12.5097,17
1,2,0,0,10,23.6093,11.7945,25,15,0,59,0,1016,3,1,0,0,8.2656,7.6117,17
1,4,0,0,11,17.6814,24.401,29,11,0,36,0,1012,3,2,0,1,7.0609,15.5521,17
1,3,0,0,1,50.1772,52.3959,30,10,0,32,0,1012,3,2,0,0,33.843,32.5809,17
1,6,0,0,10,23.6093,11.7945,30,10,0,32,0,1012,3,2,0,0,5.44928,13.4704,17
1,2,0,0,11,17.6814,24.401,25,13,0,38,0,1014,3,1,0,1,7.0609,8.2328,17
1,2,0,0,9,22.8727,17.8463,22,9,0,85,28,1009,3,1,0,0,26.0047,17.6027,18
1,7,0,0,10,35.5758,0,35,9,0,44,0,1003,3,2,1,0,9.7798,4.81463,18
1,7,0,0,2,0,0,28,5,2,70,33,1012,3,1,0,0,18.1837,25.1745,19
1,8,0,0,8,17.6814,7.149,26,12,0,40,2,1017,3,2,0,1,2.6031,9.25659,19
1,11,0,0,11,0,0,30,13,0,29,5,1012,3,1,0,0,2.08819,4.99451,19
1,4,0,0,10,35.5758,10.8469,27,6,0,41,17,1016,3,2,0,1,4.4906,11.1306,19
1,10,0,0,5,75.4504,0,15,5,1,65,34,1018,3,1,0,0,13.5688,28.4956,20
1,4,0,0,7,31.4101,0,19,17,0,73,36,1019,3,1,0,0,14.1543,15.8399,20
1,2,0,0,11,35.5758,19.5525,19,17,0,73,36,1019,3,1,0,0,21.7435,13.3835,20
1,5,0,0,10,35.5758,19.5525,18,23,0,61,90,1013,3,2,0,1,21.6739,14.2842,20
1,8,0,0,1,26.6919,0,16,18,0,57,24,1018,3,1,0,1,8.56996,6.83652,20
1,5,0,0,10,35.5758,19.5525,16,18,0,57,24,1018,3,1,0,1,3.7356,24.1402,20
1,1,0,0,11,12.3153,17.6595,16,18,0,57,24,1018,3,1,0,1,15.8156,19.5026,20
1,1,0,0,9,22.7797,36.675,19,9,0,56,9,1013,3,1,0,1,22.5684,15.7828,20
1,14,0,0,4,0,0,29,30,0,77,6,1009,3,2,1,0,1.79374,1.76094,21
1,4,0,0,9,22.7797,19.1695,29,30,0,77,6,1009,3,2,1,0,4.4906,4.4578,21
1,8,0,0,10,0,0,29,30,0,77,6,1009,3,2,1,0,2.6031,2.5703,21
1,2,0,0,10,12.3153,4.9161,30,31,0,67,9,1008,3,1,0,1,4.7472,8.88497,21
2,2,0,0,11,19.7214,0,14,21,1,90,63,1025,3,1,0,0,16.2746,17.027,2
2,6,0,0,7,24.3925,0,27,3,5,88,48,1010,2,1,0,1,28.4033,11.8216,2
2,5,0,0,11,0,0,25,4,11,100,57,1008,1,2,1,0,12.4274,7.149,2
2,3,0,0,8,19.8964,0,23,5,1,92,21,1010,3,2,1,0,32.5381,17.7086,2
2,12,0,0,3,72.1185,45.5833,27,2,3,82,37,1010,2,1,0,1,30.046,38.9143,2
2,9,0,0,10,35.5758,16.7592,23,17,0,74,27,1018,3,1,0,1,4.15429,14.2842,3
2,5,0,0,11,0,6.00708,23,17,0,74,27,1018,3,1,0,1,7.2146,7.149,3
2,4,0,0,9,19.8964,11.1762,30,16,0,63,25,1009,3,1,0,0,8.7246,9.3418,3
2,3,0,0,7,24.3925,27.5998,26,9,1,88,26,1012,3,1,0,1,11.2418,11.1762,3
2,10,0,0,4,60.1022,31.8842,26,3,0,82,12,1011,3,2,1,0,32.6521,29.3352,3
2,20,0,0,1,62.9666,27.6969,30,15,0,61,0,1008,3,1,0,1,5.66803,29.9183,3
2,4,0,0,2,0,0,17,17,2,92,98,1015,3,2,0,1,8.7246,8.659,4
2,6,0,0,7,31.4101,9.25055,27,15,5,67,19,1007,2,1,0,1,26.0201,13.9159,4
2,3,0,0,9,13.5961,0,27,23,0,80,47,1010,3,1,0,0,6.46479,5.57108,4
2,1,0,0,9,35.5758,24.2078,28,12,0,48,0,1014,3,1,0,1,19.0878,17.3991,5
2,7,0,0,7,31.4101,22.2998,29,17,0,54,3,1015,3,2,1,0,5.48867,18.6501,5
2,12,0,0,7,31.4101,22.2998,27,22,0,61,15,1013,3,1,0,1,3.69177,18.6501,5
2,16,0,0,5,60.1022,33.0075,18,10,0,68,0,1010,3,2,1,0,3.0621,18.3368,5
2,4,0,0,9,35.5758,24.2078,29,11,0,28,6,1009,3,1,0,1,8.7246,11.1306,5
2,8,0,0,7,55.6003,12.0863,25,7,6,66,19,1005,2,2,0,1,10.4206,31.866,5
2,2,0,0,6,58.7808,26.6489,16,27,0,59,37,1017,3,1,0,0,32.8517,26.6371,5
2,4,0,0,11,35.5758,24.2078,17,11,0,76,87,1015,0,1,0,1,26.1408,14.2842,5
2,8,0,0,7,21.6281,0,33,12,0,25,4,1010,3,1,0,1,15.688,5.55642,5
2,16,0,0,1,62.9666,29.3046,27,16,0,79,80,1012,3,2,1,0,30.7026,28.0572,6
2,3,0,0,8,55.6003,25.4193,28,18,0,73,33,1009,3,1,0,1,28.2778,27.4583,6
2,4,0,0,5,75.4504,33.0998,26,8,3,83,15,1011,2,2,1,1,42.5605,28.4227,7
2,13,0,0,7,31.4101,37.751,24,20,0,76,42,1008,3,2,0,0,6.76157,13.9159,7
2,5,0,0,10,19.8964,13.6539,12,13,0,73,51,1022,3,2,1,1,7.2146,12.1846,7
2,5,0,0,11,35.5758,39.2028,12,13,0,73,51,1022,3,2,1,1,6.75452,14.2842,7
2,3,0,0,11,35.5758,17.0985,14,14,0,70,10,1017,3,1,0,1,21.7435,13.3835,8
2,5,0,0,9,19.8964,7.149,19,18,0,61,47,1014,3,1,0,0,7.2146,12.1846,8
2,1,0,0,10,35.5758,17.0985,19,18,0,61,47,1014,3,1,0,0,21.6739,14.2842,8
2,6,0,0,7,38.8512,27.9157,29,15,3,78,47,1013,2,1,0,0,6.20743,21.0184,8
2,5,0,0,11,19.7214,0.2238,29,15,3,78,47,1013,2,1,0,0,7.2146,21.3852,8
2,8,0,0,4,58.7808,19.0946,28,9,1,77,30,1014,3,1,0,0,13.588,18.0907,8
2,8,0,0,10,13.5961,0.2238,28,22,0,71,15,1013,3,2,0,1,8.69419,16.25,8
2,4,0,0,6,50.1772,37.7608,28,15,0,70,51,1015,3,1,0,0,8.7246,18.5282,8
2,6,0,0,6,53.017,19.3758,26,3,3,84,40,1010,2,1,0,0,24.789,24.4113,9
2,6,0,0,9,55.6003,30.2003,22,9,1,60,11,1018,3,2,1,1,14.0646,24.3489,9
2,11,0,0,10,23.6093,3.7028,22,26,0,33,0,1023,3,1,0,1,7.00499,15.9986,9
2,2,0,0,7,0,0,28,18,0,60,8,1012,3,1,0,1,16.365,16.5064,9
2,5,0,0,3,72.1185,47.3499,26,6,0,37,6,1011,3,2,1,0,41.6504,42.9488,9
2,6,0,0,8,55.6003,21.5397,16,11,0,70,16,1002,3,2,0,1,22.7935,26.0011,10
2,8,0,0,4,60.1022,20.895,14,11,1,74,78,1015,3,1,0,0,4.9496,31.8614,10
2,2,0,0,9,28.3833,31.128,14,11,1,74,78,1015,3,1,0,0,16.2746,17.1691,10
2,11,0,0,2,74.1419,32.3313,11,14,1,97,100,1015,3,1,0,0,8.32917,34.9702,10
2,9,0,0,7,27.4905,26.5605,11,14,1,97,100,1015,3,1,0,0,4.52982,22.5896,10
2,6,0,0,11,35.5758,4.49621,11,14,1,97,100,1015,3,1,0,0,27.5812,24.1402,10
2,13,0,0,3,72.1185,36.6582,15,4,1,87,39,1009,3,2,1,0,3.49698,45.8996,10
2,6,0,0,10,19.7214,39.8631,26,18,0,67,11,1007,3,1,0,1,2.56331,3.59852,10
2,8,0,0,4,60.1022,20.895,27,28,0,80,39,1009,3,2,0,0,33.7254,18.3368,10
2,5,0,0,3,72.1185,36.6582,29,2,5,74,24,1009,2,2,0,0,30.046,30.6193,10
2,8,0,0,6,27.4905,28.1904,25,13,0,49,27,1011,3,1,0,1,4.9496,9.55185,11
2,7,0,0,7,0,0,25,13,0,49,27,1011,3,1,0,1,5.48867,10.6768,11
2,5,0,0,4,60.1022,24.9015,26,9,0,46,2,1014,3,2,0,0,7.2146,37.9844,11
2,4,0,0,3,72.1185,27.4201,26,22,0,84,30,1006,3,1,0,0,56.1313,45.8996,11
2,3,0,0,10,19.8964,2.7941,26,18,3,86,27,1011,2,1,0,1,8.14218,6.36638,11
2,3,0,0,4,60.1022,24.9015,24,1,0,89,53,1010,3,1,0,0,23.4835,31.8614,11
2,5,0,0,6,53.017,19.4613,23,6,1,74,55,1009,3,2,1,0,7.2146,24.4113,11
2,4,0,0,8,55.6003,29.4999,18,27,0,82,2,1018,3,2,0,0,24.3687,27.4572,11
2,13,0,0,9,0,20.8572,18,27,0,82,2,1018,3,2,0,0,3.49698,3.43138,11
2,6,0,0,4,60.1022,24.9015,19,14,0,67,23,1019,3,1,0,1,30.9477,24.6998,11
2,5,0,0,10,17.6814,0,25,20,0,61,25,1016,3,1,0,1,7.2146,7.149,11
2,5,0,0,10,35.5758,4.67477,24,15,0,81,34,1006,3,2,1,0,21.6035,17.3991,12
2,3,0,0,8,29.9675,0,26,20,1,87,87,1010,3,2,1,0,26.0396,22.0457,12
2,3,0,0,3,53.017,30.9292,18,16,0,65,40,1010,3,2,0,1,11.2418,24.4113,13
2,6,0,0,6,24.9177,0,17,22,2,75,33,1015,3,1,0,1,6.20743,20.5086,14
2,3,0,0,8,21.6281,0,17,22,2,75,33,1015,3,1,0,1,11.2418,22.3949,14
2,5,0,0,6,24.9177,0,17,23,0,77,99,1019,3,1,0,0,7.2146,20.5086,14
2,8,0,0,8,33.1031,0,17,23,0,77,99,1019,3,1,0,0,4.9496,30.2476,14
2,2,0,0,11,12.3153,0.2238,17,23,0,77,99,1019,3,1,0,0,16.2746,19.5026,14
2,6,0,0,6,31.1971,0,27,12,2,84,78,1007,3,1,0,0,24.0505,23.0939,14
2,2,0,0,10,0,0,27,12,2,84,78,1007,3,1,0,0,13.6086,11.3574,14
2,8,0,0,1,36.6786,23.1957,27,17,9,87,67,1007,1,1,0,1,10.8113,18.504,14
2,1,0,0,9,24.9177,0,27,17,9,87,67,1007,1,1,0,1,11.3283,15.2392,14
2,4,0,0,11,0,0,27,17,9,87,67,1007,1,1,0,1,13.6086,11.3574,14
2,4,0,0,5,75.4504,27.0887,27,3,7,90,84,1010,2,1,0,1,28.2105,28.3293,14
2,10,0,0,11,9.12361,0,23,60,0,60,55,1008,3,1,0,0,4.1946,6.52131,15
2,5,0,0,10,23.6093,11.6107,23,15,0,80,2,1011,3,2,0,1,7.2146,12.9016,15
2,14,0,0,6,29.7883,0,25,13,0,55,13,1010,3,1,0,0,3.33239,28.8279,15
2,2,0,0,9,38.8512,0,34,4,0,36,20,1009,3,1,0,1,23.6153,13.4982,15
2,1,0,0,11,23.6093,11.6107,33,9,1,57,21,1012,3,1,0,0,31.3746,13.4704,15
2,5,0,0,7,0,0,26,9,1,85,69,1009,3,1,0,0,7.2146,17.538,16
2,6,0,0,8,22.8727,0,26,12,1,71,18,1005,3,1,0,1,26.0047,12.5097,16
2,6,0,0,1,40.9425,35.6938,27,6,4,89,70,1009,2,1,0,1,32.8637,26.1648,16
2,4,0,0,11,35.5758,0,27,6,4,89,70,1009,2,1,0,1,16.9584,22.6286,16
2,8,0,0,5,42.0114,23.417,31,10,0,62,0,1006,3,2,1,1,2.8925,14.3522,17
2,4,0,0,5,58.7808,12.9841,30,9,0,60,0,1008,3,2,1,0,21.9839,27.4652,17
2,4,0,0,6,29.9675,32.9057,34,18,0,51,0,1008,3,1,0,1,9.9821,22.0457,17
2,10,0,0,9,0,0,33,18,0,51,0,1010,3,1,0,1,4.1946,10.4875,17
2,8,0,0,8,26.8548,0,16,9,0,67,7,1020,3,2,0,1,4.9496,8.72252,17
2,10,0,0,6,55.6003,2.2035,25,13,0,38,0,1014,3,1,0,1,44.0018,28.2395,17
2,4,0,0,10,23.6093,11.7945,25,13,0,38,0,1014,3,1,0,1,5.44928,13.4704,17
2,3,0,0,1,40.9425,24.3393,28,1,3,76,78,1012,2,1,0,1,31.6402,30.3805,18
2,10,0,0,9,22.8727,17.8463,35,9,0,44,0,1003,3,2,1,0,7.44367,4.129,18
2,5,0,0,11,17.6814,13.0391,35,9,0,44,0,1003,3,2,1,0,15.267,7.149,18
2,2,0,0,9,35.5758,10.8469,22,3,6,91,40,1013,2,1,1,0,21.6035,24.1402,19
2,7,0,0,5,33.1031,24.6616,26,12,0,40,2,1017,3,2,0,1,5.48867,5.42307,19
2,6,0,0,11,0,0,27,6,0,41,17,1016,3,2,0,1,6.20743,4.99451,19
2,7,0,0,2,40.9425,27.4428,22,13,1,86,64,1019,3,2,0,1,17.8238,30.3805,19
2,8,0,0,2,62.9666,26.4254,27,9,0,52,3,1012,3,1,0,1,42.1503,27.935,19
2,7,0,0,7,55.6003,30.2481,27,9,0,52,3,1012,3,1,0,1,5.48867,31.866,19
2,2,0,0,4,42.0114,25.1647,15,14,0,83,100,1003,3,1,0,0,17.0784,8.4566,20
2,4,0,0,7,55.6003,31.0477,15,14,0,83,100,1003,3,1,0,0,13.2255,36.2503,20
2,6,0,0,2,50.1772,28.0995,16,18,0,57,24,1018,3,1,0,1,17.5891,20.7544,20
2,6,0,0,8,55.6003,31.0477,16,18,0,57,24,1018,3,1,0,1,8.9812,26.0011,20
2,3,0,0,8,55.6003,31.0477,19,9,0,56,9,1013,3,1,0,1,8.9812,27.4583,20
2,3,0,0,7,55.6003,31.0477,28,17,0,78,56,1008,3,1,0,1,28.2778,28.2395,20
3,18,0,0,1,62.9666,27.6969,9,7,0,80,23,1023,3,2,1,0,3.66634,24.5258,3
3,7,0,0,9,55.6003,20.5994,23,17,0,74,27,1018,3,1,0,1,24.1351,27.0232,3
3,5,0,0,3,55.6003,20.5994,30,5,0,45,0,1008,3,1,0,0,32.0968,33.6222,3
3,7,0,0,1,62.9666,27.6969,32,15,0,47,0,1006,3,1,0,1,5.66803,24.1167,3
3,15,0,0,2,74.1419,42.7845,32,15,0,47,0,1006,3,1,0,1,15.8621,40.629,3
3,5,0,0,7,24.5617,46.3418,32,15,0,47,0,1006,3,1,0,1,10.6936,22.1743,3
3,6,0,0,2,74.1419,35.8553,21,6,0,66,39,1017,3,2,0,0,27.3601,34.9702,4
3,8,0,0,4,60.1022,32.2591,27,15,5,67,19,1007,2,1,0,1,23.4835,31.1885,4
3,4,0,0,6,75.4504,29.2227,28,12,0,48,0,1014,3,1,0,1,24.6344,38.4666,5
3,10,0,0,1,62.9666,23.9643,27,22,0,61,15,1013,3,1,0,1,44.023,28.0572,5
3,13,0,0,10,19.7214,7.60253,18,10,0,68,0,1010,3,2,1,0,5.11868,3.59852,5
3,28,0,0,3,72.1185,29.9567,23,13,0,76,88,1019,3,1,0,0,3.25081,40.4249,5
3,6,0,0,6,53.017,0,24,2,0,78,0,1011,3,2,0,1,11.4536,22.2579,5
3,9,0,0,2,74.1419,19.8603,15,8,0,90,0,1017,3,2,1,0,57.4415,32.0341,5
3,3,0,0,4,55.6003,12.0863,16,27,0,59,37,1017,3,1,0,0,24.9023,27.4583,5
3,3,0,0,7,21.6281,0,33,4,0,44,49,1007,3,1,0,0,15.688,16.6352,5
3,20,0,0,1,60.1022,31.9317,26,22,1,70,33,1006,3,1,0,1,23.4835,29.3352,6
3,5,0,0,9,38.8512,25.5484,28,21,0,73,49,1007,3,1,0,1,20.2876,20.2064,6
3,3,0,0,5,60.1022,31.9317,28,18,0,73,33,1009,3,1,0,1,32.6521,37.9844,6
3,3,0,0,4,58.7808,19.3543,27,3,1,80,16,1010,3,2,1,1,21.3394,25.1925,7
3,11,0,0,3,72.1185,28.3124,19,18,0,61,47,1014,3,1,0,0,35.2779,35.9733,8
3,14,0,0,1,62.9666,17.1701,28,17,2,74,28,1007,3,1,0,1,30.7026,27.935,8
3,5,0,0,8,28.3833,20.8572,20,21,0,68,2,1022,3,2,1,0,5.7809,23.2074,9
3,11,0,0,2,74.1419,39.2092,23,10,0,64,24,1013,3,1,0,0,31.9185,59.914,9
3,15,0,0,6,75.4504,28.2781,23,10,0,64,24,1013,3,1,0,0,72.0645,49.4372,9
3,14,0,0,9,28.3833,31.128,13,23,0,75,54,1002,3,1,0,0,4.86953,4.77113,10
3,3,0,0,9,38.8512,14.8827,28,25,2,73,68,1009,3,1,0,0,26.9593,20.2064,10
3,7,0,0,7,27.4905,26.5605,26,25,0,82,10,1011,3,1,0,1,35.9189,27.6902,10
3,4,0,0,5,38.8512,12.509,17,18,0,74,88,1018,3,2,0,1,12.9586,24.6084,11
3,4,0,0,10,28.3833,21.3372,17,18,0,74,88,1018,3,2,0,1,12.9586,24.9531,11
3,8,0,0,7,31.4101,0,18,27,0,82,2,1018,3,2,0,0,17.6346,15.8399,11
3,5,0,0,11,23.6093,14.0414,18,27,0,82,2,1018,3,2,0,0,5.7809,11.2803,11
3,5,0,0,8,24.9177,3.19997,19,14,0,67,23,1019,3,1,0,1,10.6936,10.5952,11
3,10,0,0,1,50.1772,22.8585,25,20,0,61,25,1016,3,1,0,1,6.1636,30.2217,11
3,6,0,0,11,35.5758,8.50222,25,20,0,61,25,1016,3,1,0,1,5.6652,11.1306,11
3,3,0,0,11,12.3153,0,26,20,1,87,87,1010,3,2,1,0,7.18013,8.88497,12
3,3,0,0,9,31.1971,0,15,15,0,78,52,1016,3,1,0,0,16.7336,16.6352,14
3,4,0,0,7,58.7808,24.2897,14,12,0,79,92,1022,3,1,0,0,60.4892,42.8057,14
3,4,0,0,7,62.9666,0,20,16,0,71,34,1016,3,1,0,0,12.9586,32.4694,14
3,4,0,0,10,23.6093,12.9477,17,23,0,77,99,1019,3,1,0,0,12.9586,14.8703,14
3,7,0,0,9,24.9177,0,27,3,7,90,84,1010,2,1,0,1,4.48683,15.2392,14
3,10,0,0,1,31.1971,23.1603,23,7,0,48,22,1012,3,2,0,1,47.7664,31.5455,15
3,12,0,0,10,23.6093,11.6107,23,60,0,60,55,1008,3,1,0,0,5.4086,12.9016,15
3,7,0,0,10,9.12361,0,27,3,0,63,56,1010,3,2,1,1,10.943,8.00706,15
3,8,0,0,1,40.9425,35.6938,31,36,0,64,14,1009,3,1,0,0,47.3903,31.3904,16
3,6,0,0,10,0,0,25,4,6,82,51,1006,2,1,0,0,14.1532,15.2357,16
3,18,0,0,9,0,0,27,12,0,89,65,1009,3,2,1,0,11.9283,11.6659,16
3,7,0,0,1,40.9425,32.8603,30,9,0,60,0,1008,3,2,1,0,14.0415,23.2475,17
3,5,0,0,6,29.9675,32.9057,30,9,0,60,0,1008,3,2,1,0,9.9821,22.0457,17
3,6,0,0,11,0,0,30,9,0,60,0,1008,3,2,1,0,5.6652,4.73523,17
3,6,0,0,3,42.0114,21.2279,28,1,3,76,78,1012,2,1,0,1,24.6787,26.2645,18
3,6,0,0,11,0,0,28,1,3,76,78,1012,2,1,0,1,5.6652,11.5923,18
3,3,0,0,11,35.5758,0,33,12,0,55,0,1005,3,2,1,0,19.0878,19.761,18
3,10,0,0,6,31.1971,24.7374,22,3,6,91,40,1013,2,1,1,0,28.497,26.6605,19
3,12,0,0,5,58.7808,0,18,16,0,52,14,1010,3,2,1,0,19.3421,16.2816,19
3,5,0,0,11,12.3153,0,18,16,0,52,14,1010,3,2,1,0,17.8891,14.6116,19
3,10,0,0,10,9.12361,8.19506,30,13,0,29,5,1012,3,1,0,0,4.1552,6.52131,19
3,4,0,0,10,22.8727,20.1611,27,9,0,52,3,1012,3,1,0,1,12.9586,17.6027,19
3,4,0,0,6,29.9675,0,18,23,0,61,90,1013,3,2,0,1,12.9586,16.3814,20
