total_score,total_balls,runs,balls,fours,sixes,strike_rate,match_id,batting_position,player_consistency,player_form,temp,wind,rain,humidity,cloud,pressure,viscosity,inning,batting_session,toss,venue,opposition,season,result,contribution
0.47612019886209855,0.03592602733328514,-0.36328054113076896,-0.46771069910376106,0.2357846120749373,-0.37415792020700117,0.3916358206698809,-1.3502783713472415,-1.4407125245457248,0.7948535643053882,0.06142051447307658,-0.7824425824845548,-0.3569828237087965,-0.4348309457699282,-0.996954646939352,-0.8863618076162026,-0.6330779946435849,0.34740933455684525,1.1776044058817616,1.822383925562065,0.9257559648204623,0.5108870814682941,1.2756548707455728,-1.7362708777312197,1,-0.4420988410843827
0.47612019886209855,0.03592602733328514,2.8349498468082976,3.034266750931159,3.1858066471581297,-0.37415792020700117,0.22788597289147405,-1.3502783713472415,-1.1095857982252362,1.3396221410451759,1.9216834278714763,-0.7824425824845548,-0.3569828237087965,-0.4348309457699282,-0.996954646939352,-0.8863618076162026,-0.6330779946435849,0.34740933455684525,1.1776044058817616,1.822383925562065,0.9257559648204623,0.34565143788640235,3.0035323721021974,-1.7362708777312197,1,2.544184510956445
0.47612019886209855,0.03592602733328514,1.7688730508286088,1.4305574513824575,2.5302461949174204,-0.37415792020700117,0.5545750256375037,-1.3502783713472415,-0.7784590719047476,1.240986333668614,1.891775060107364,-0.7824425824845548,-0.3569828237087965,-0.4348309457699282,-0.996954646939352,-0.8863618076162026,-0.6330779946435849,0.34740933455684525,1.1776044058817616,1.822383925562065,0.9257559648204623,0.9755209090084601,1.4705207995947631,-1.7362708777312197,1,1.5487567269428362
0.47612019886209855,0.03592602733328514,0.596188575250951,0.8087109882921445,0.8913450643156468,-0.37415792020700117,0.03900619797875734,-1.3502783713472415,-0.447332345584259,-0.6476500270863473,2.027653892618102,-0.7824425824845548,-0.3569828237087965,-0.4348309457699282,-0.996954646939352,-0.8863618076162026,-0.6330779946435849,0.34740933455684525,1.1776044058817616,1.822383925562065,0.9257559648204623,1.5487455562907724,0.22780659922779223,-1.7362708777312197,1,0.4537861645278657
0.47612019886209855,0.03592602733328514,-0.7186394731239986,-0.7295407888259982,-0.7475560662861269,-0.37415792020700117,-0.3417932623871172,-1.3502783713472415,-0.11620561926377035,-1.077291497825727,-1.3942765564194384,-0.7824425824845548,-0.3569828237087965,-0.4348309457699282,-0.996954646939352,-0.8863618076162026,-0.6330779946435849,0.34740933455684525,1.1776044058817616,1.822383925562065,0.9257559648204623,-1.0263157088116897,-1.4535344062524893,-1.7362708777312197,1,-0.7739081024222525
0.8319271466273063,0.43564192672741375,0.2052937500583984,0.6123384210004668,0.563564838195292,-0.37415792020700117,-0.2331671257420354,-1.3502744612231838,-1.4407125245457248,0.7948535643053882,0.06142051447307658,-0.40470585006521503,-0.3569828237087965,-0.4348309457699282,-0.9396516217184059,-1.1011538758332147,-0.42748179751700266,0.34740933455684525,1.1776044058817616,1.822383925562065,0.9257559648204623,0.5108870814682941,0.2930570917953785,-1.7362708777312197,1,0.011412898440310027
0.8319271466273063,0.43564192672741375,-0.0789933955361853,-0.1731518481662444,0.563564838195292,-0.37415792020700117,0.357994144022337,-1.3502744612231838,-1.1095857982252362,0.3098348685092857,-0.1842600587804446,-0.40470585006521503,-0.3569828237087965,-0.4348309457699282,-0.9396516217184059,-1.1011538758332147,-0.42748179751700266,0.34740933455684525,1.1776044058817616,1.822383925562065,0.9257559648204623,0.16513489518594995,0.3295453190475478,-1.7362708777312197,1,-0.23339902299907947
0.8319271466273063,0.43564192672741375,1.2713705460380873,1.659658779889415,0.563564838195292,-0.37415792020700117,0.020158752628024728,-1.3502744612231838,-0.7784590719047476,1.240986333668614,1.891775060107364,-0.40470585006521503,-0.3569828237087965,-0.4348309457699282,-0.9396516217184059,-1.1011538758332147,-0.42748179751700266,0.34740933455684525,1.1776044058817616,1.822383925562065,0.9257559648204623,0.9755209090084601,1.1059547945207737,-1.7362708777312197,1,0.9294576038380205
0.8319271466273063,0.43564192672741375,2.8704857400076205,2.510606571486685,2.858026421037775,-0.37415792020700117,0.5077604033147165,-1.3502744612231838,-0.447332345584259,-0.6476500270863473,2.027653892618102,-0.40470585006521503,-0.3569828237087965,-0.4348309457699282,-0.9396516217184059,-1.1011538758332147,-0.42748179751700266,0.34740933455684525,1.1776044058817616,1.822383925562065,0.9257559648204623,1.5487455562907724,0.26580387401614586,-1.7362708777312197,1,2.3065246619345863
0.8319271466273063,0.43564192672741375,-0.5764959003267067,-0.5986257439648796,-0.41977584016577213,-0.37415792020700117,-0.025845226883978112,-1.3502744612231838,-0.11620561926377035,-1.5031599076325446,-1.2422462662778448,-0.40470585006521503,-0.3569828237087965,-0.4348309457699282,-0.9396516217184059,-1.1011538758332147,-0.42748179751700266,0.34740933455684525,1.1776044058817616,1.822383925562065,0.9257559648204623,-0.8918101410514517,-0.9320184212025397,-1.7362708777312197,1,-0.661819885518011
