batting_consistency,batting_form,batting_temp,batting_wind,batting_rain,batting_humidity,batting_cloud,batting_pressure,batting_viscosity,batting_inning,batting_session,toss,batting_venue,batting_opposition,season,runs_scored,balls_faced,fours_scored,sixes_scored,batting_position,strike_rate,bowling_consistency,bowling_form,bowling_temp,bowling_wind,bowling_rain,bowling_humidity,bowling_cloud,bowling_pressure,bowling_viscosity,bowling_session,bowling_venue,bowling_opposition,runs_conceded,deliveries,wickets_taken,econ,score,wickets,overs,balls,rpo,target,inning,result,opposition_id,date,match_id,batting_session,bowling_session,venue_id,extras,toss,season_id,match_number,batting_temp,batting_feels,batting_wind,batting_gust,batting_rain,batting_humidity,batting_cloud,batting_pressure,batting_viscosity,bowling_temp,bowling_feels,bowling_wind,bowling_gust,bowling_rain,bowling_humidity,bowling_cloud,bowling_pressure,bowling_viscosity
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,10.0911,26,9,0,39,4,1009,Excellent,day,10.2164,10.7817,21,30,0,4.2,261.0,3,44.5,269,5.82,261.0,2,1,1,1/4/2010,434258,0,day,1,24.0,0,1,2937,0,20.0,0,23.0,0,0,0,0,0,26,26,9,10,0,39,4,1009,Excellent
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,10.0911,26,9,0,39,4,1009,Excellent,day,10.2164,10.7817,21,30,0,4.2,261.0,3,44.5,269,5.82,261.0,2,1,1,1/4/2010,434258,0,day,1,24.0,0,1,2937,0,20.0,0,23.0,0,0,0,0,0,26,26,9,10,0,39,4,1009,Excellent
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,10.0911,26,9,0,39,4,1009,Excellent,day,10.2164,10.7817,21,30,0,4.2,261.0,3,44.5,269,5.82,261.0,2,1,1,1/4/2010,434258,0,day,1,24.0,0,1,2937,0,20.0,0,23.0,0,0,0,0,0,26,26,9,10,0,39,4,1009,Excellent
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,10.0911,26,9,0,39,4,1009,Excellent,day,10.2164,10.7817,21,30,0,4.2,261.0,3,44.5,269,5.82,261.0,2,1,1,1/4/2010,434258,0,day,1,24.0,0,1,2937,0,20.0,0,23.0,0,0,0,0,0,26,26,9,10,0,39,4,1009,Excellent
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,10.0911,26,9,0,39,4,1009,Excellent,day,10.2164,10.7817,21,30,0,4.2,261.0,3,44.5,269,5.82,261.0,2,1,1,1/4/2010,434258,0,day,1,24.0,0,1,2937,0,20.0,0,23.0,0,0,0,0,0,26,26,9,10,0,39,4,1009,Excellent
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,10.0911,26,9,0,39,4,1009,Excellent,day,10.2164,10.7817,21,30,0,4.2,261.0,3,44.5,269,5.82,261.0,2,1,1,1/4/2010,434258,0,day,1,24.0,0,1,2937,0,20.0,0,23.0,0,0,0,0,0,26,26,9,10,0,39,4,1009,Excellent
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,10.0911,26,9,0,39,4,1009,Excellent,day,10.2164,10.7817,21,30,0,4.2,261.0,3,44.5,269,5.82,261.0,2,1,1,1/4/2010,434258,0,day,1,24.0,0,1,2937,0,20.0,0,23.0,0,0,0,0,0,26,26,9,10,0,39,4,1009,Excellent
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,10.0911,26,9,0,39,4,1009,Excellent,day,10.2164,10.7817,21,30,0,4.2,261.0,3,44.5,269,5.82,261.0,2,1,1,1/4/2010,434258,0,day,1,24.0,0,1,2937,0,20.0,0,23.0,0,0,0,0,0,26,26,9,10,0,39,4,1009,Excellent
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,10.0911,26,9,0,39,4,1009,Excellent,day,10.2164,10.7817,21,30,0,4.2,261.0,3,44.5,269,5.82,261.0,2,1,1,1/4/2010,434258,0,day,1,24.0,0,1,2937,0,20.0,0,23.0,0,0,0,0,0,26,26,9,10,0,39,4,1009,Excellent
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,10.0911,26,9,0,39,4,1009,Excellent,day,10.2164,10.7817,21,30,0,4.2,261.0,3,44.5,269,5.82,261.0,2,1,1,1/4/2010,434258,0,day,1,24.0,0,1,2937,0,20.0,0,23.0,0,0,0,0,0,26,26,9,10,0,39,4,1009,Excellent
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,10.0911,26,9,0,39,4,1009,Excellent,day,10.2164,10.7817,21,30,0,4.2,261.0,3,44.5,269,5.82,261.0,2,1,1,1/4/2010,434258,0,day,1,24.0,0,1,2937,0,20.0,0,23.0,0,0,0,0,0,26,26,9,10,0,39,4,1009,Excellent
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,441.988,19.0567,28,9,0,36,0,1010,Excellent,day,48.9939,85.9906,27,36,2,4.5,283.0,5,48.0,288,5.89,280.0,2,1,2,1/5/2010,434259,0,day,1,18.0,0,1,2938,0,25.0,0,21.0,0,0,0,0,0,28,27,9,11,0,36,0,1010,Excellent
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,441.988,19.0567,28,9,0,36,0,1010,Excellent,day,48.9939,85.9906,27,36,2,4.5,283.0,5,48.0,288,5.89,280.0,2,1,2,1/5/2010,434259,0,day,1,18.0,0,1,2938,0,25.0,0,21.0,0,0,0,0,0,28,27,9,11,0,36,0,1010,Excellent
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,441.988,19.0567,28,9,0,36,0,1010,Excellent,day,48.9939,85.9906,27,36,2,4.5,283.0,5,48.0,288,5.89,280.0,2,1,2,1/5/2010,434259,0,day,1,18.0,0,1,2938,0,25.0,0,21.0,0,0,0,0,0,28,27,9,11,0,36,0,1010,Excellent
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,441.988,19.0567,28,9,0,36,0,1010,Excellent,day,48.9939,85.9906,27,36,2,4.5,283.0,5,48.0,288,5.89,280.0,2,1,2,1/5/2010,434259,0,day,1,18.0,0,1,2938,0,25.0,0,21.0,0,0,0,0,0,28,27,9,11,0,36,0,1010,Excellent
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,441.988,19.0567,28,9,0,36,0,1010,Excellent,day,48.9939,85.9906,27,36,2,4.5,283.0,5,48.0,288,5.89,280.0,2,1,2,1/5/2010,434259,0,day,1,18.0,0,1,2938,0,25.0,0,21.0,0,0,0,0,0,28,27,9,11,0,36,0,1010,Excellent
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,441.988,19.0567,28,9,0,36,0,1010,Excellent,day,48.9939,85.9906,27,36,2,4.5,283.0,5,48.0,288,5.89,280.0,2,1,2,1/5/2010,434259,0,day,1,18.0,0,1,2938,0,25.0,0,21.0,0,0,0,0,0,28,27,9,11,0,36,0,1010,Excellent
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,441.988,19.0567,28,9,0,36,0,1010,Excellent,day,48.9939,85.9906,27,36,2,4.5,283.0,5,48.0,288,5.89,280.0,2,1,2,1/5/2010,434259,0,day,1,18.0,0,1,2938,0,25.0,0,21.0,0,0,0,0,0,28,27,9,11,0,36,0,1010,Excellent
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,441.988,19.0567,28,9,0,36,0,1010,Excellent,day,48.9939,85.9906,27,36,2,4.5,283.0,5,48.0,288,5.89,280.0,2,1,2,1/5/2010,434259,0,day,1,18.0,0,1,2938,0,25.0,0,21.0,0,0,0,0,0,28,27,9,11,0,36,0,1010,Excellent
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,441.988,19.0567,28,9,0,36,0,1010,Excellent,day,48.9939,85.9906,27,36,2,4.5,283.0,5,48.0,288,5.89,280.0,2,1,2,1/5/2010,434259,0,day,1,18.0,0,1,2938,0,25.0,0,21.0,0,0,0,0,0,28,27,9,11,0,36,0,1010,Excellent
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,441.988,19.0567,28,9,0,36,0,1010,Excellent,day,48.9939,85.9906,27,36,2,4.5,283.0,5,48.0,288,5.89,280.0,2,1,2,1/5/2010,434259,0,day,1,18.0,0,1,2938,0,25.0,0,21.0,0,0,0,0,0,28,27,9,11,0,36,0,1010,Excellent
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,441.988,19.0567,28,9,0,36,0,1010,Excellent,day,48.9939,85.9906,27,36,2,4.5,283.0,5,48.0,288,5.89,280.0,2,1,2,1/5/2010,434259,0,day,1,18.0,0,1,2938,0,25.0,0,21.0,0,0,0,0,0,28,27,9,11,0,36,0,1010,Excellent
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,441.988,19.0567,28,9,0,36,0,1010,Excellent,day,48.9939,85.9906,27,36,2,4.5,283.0,5,48.0,288,5.89,280.0,2,1,2,1/5/2010,434259,0,day,1,18.0,0,1,2938,0,25.0,0,21.0,0,0,0,0,0,28,27,9,11,0,36,0,1010,Excellent
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,441.988,19.0567,28,9,0,36,0,1010,Excellent,day,48.9939,85.9906,27,36,2,4.5,283.0,5,48.0,288,5.89,280.0,2,1,2,1/5/2010,434259,0,day,1,18.0,0,1,2938,0,25.0,0,21.0,0,0,0,0,0,28,27,9,11,0,36,0,1010,Excellent
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,8.4375,30,7,0,30,0,1013,Excellent,day,8.8007,4.2857,17,6,0,17.0,252.0,1,42.5,257,5.88,250.0,2,1,1,1/8/2010,434261,0,day,1,9.0,0,1,2940,0,25.0,0,11.0,0,0,0,0,0,30,29,7,8,0,30,0,1013,Excellent
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,8.4375,30,7,0,30,0,1013,Excellent,day,8.8007,4.2857,17,6,0,17.0,252.0,1,42.5,257,5.88,250.0,2,1,1,1/8/2010,434261,0,day,1,9.0,0,1,2940,0,25.0,0,11.0,0,0,0,0,0,30,29,7,8,0,30,0,1013,Excellent
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,8.4375,30,7,0,30,0,1013,Excellent,day,8.8007,4.2857,17,6,0,17.0,252.0,1,42.5,257,5.88,250.0,2,1,1,1/8/2010,434261,0,day,1,9.0,0,1,2940,0,25.0,0,11.0,0,0,0,0,0,30,29,7,8,0,30,0,1013,Excellent
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,8.4375,30,7,0,30,0,1013,Excellent,day,8.8007,4.2857,17,6,0,17.0,252.0,1,42.5,257,5.88,250.0,2,1,1,1/8/2010,434261,0,day,1,9.0,0,1,2940,0,25.0,0,11.0,0,0,0,0,0,30,29,7,8,0,30,0,1013,Excellent
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,8.4375,30,7,0,30,0,1013,Excellent,day,8.8007,4.2857,17,6,0,17.0,252.0,1,42.5,257,5.88,250.0,2,1,1,1/8/2010,434261,0,day,1,9.0,0,1,2940,0,25.0,0,11.0,0,0,0,0,0,30,29,7,8,0,30,0,1013,Excellent
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,8.4375,30,7,0,30,0,1013,Excellent,day,8.8007,4.2857,17,6,0,17.0,252.0,1,42.5,257,5.88,250.0,2,1,1,1/8/2010,434261,0,day,1,9.0,0,1,2940,0,25.0,0,11.0,0,0,0,0,0,30,29,7,8,0,30,0,1013,Excellent
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,8.4375,30,7,0,30,0,1013,Excellent,day,8.8007,4.2857,17,6,0,17.0,252.0,1,42.5,257,5.88,250.0,2,1,1,1/8/2010,434261,0,day,1,9.0,0,1,2940,0,25.0,0,11.0,0,0,0,0,0,30,29,7,8,0,30,0,1013,Excellent
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,8.4375,30,7,0,30,0,1013,Excellent,day,8.8007,4.2857,17,6,0,17.0,252.0,1,42.5,257,5.88,250.0,2,1,1,1/8/2010,434261,0,day,1,9.0,0,1,2940,0,25.0,0,11.0,0,0,0,0,0,30,29,7,8,0,30,0,1013,Excellent
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,441.988,19.0567,24,3,0,57,0,1012,Excellent,night,48.9939,85.9906,32,30,1,6.4,213.0,10,46.1,277,4.61,,1,0,2,1/10/2010,434262,0,night,1,10.0,0,1,2941,0,29.0,0,5.0,0,0,0,0,0,24,25,3,6,0,57,0,1012,Excellent
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,441.988,19.0567,24,3,0,57,0,1012,Excellent,night,48.9939,85.9906,32,30,1,6.4,213.0,10,46.1,277,4.61,,1,0,2,1/10/2010,434262,0,night,1,10.0,0,1,2941,0,29.0,0,5.0,0,0,0,0,0,24,25,3,6,0,57,0,1012,Excellent
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,441.988,19.0567,24,3,0,57,0,1012,Excellent,night,48.9939,85.9906,32,30,1,6.4,213.0,10,46.1,277,4.61,,1,0,2,1/10/2010,434262,0,night,1,10.0,0,1,2941,0,29.0,0,5.0,0,0,0,0,0,24,25,3,6,0,57,0,1012,Excellent
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,441.988,19.0567,24,3,0,57,0,1012,Excellent,night,48.9939,85.9906,32,30,1,6.4,213.0,10,46.1,277,4.61,,1,0,2,1/10/2010,434262,0,night,1,10.0,0,1,2941,0,29.0,0,5.0,0,0,0,0,0,24,25,3,6,0,57,0,1012,Excellent
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,441.988,19.0567,24,3,0,57,0,1012,Excellent,night,48.9939,85.9906,32,30,1,6.4,213.0,10,46.1,277,4.61,,1,0,2,1/10/2010,434262,0,night,1,10.0,0,1,2941,0,29.0,0,5.0,0,0,0,0,0,24,25,3,6,0,57,0,1012,Excellent
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,441.988,19.0567,24,3,0,57,0,1012,Excellent,night,48.9939,85.9906,32,30,1,6.4,213.0,10,46.1,277,4.61,,1,0,2,1/10/2010,434262,0,night,1,10.0,0,1,2941,0,29.0,0,5.0,0,0,0,0,0,24,25,3,6,0,57,0,1012,Excellent
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,441.988,19.0567,24,3,0,57,0,1012,Excellent,night,48.9939,85.9906,32,30,1,6.4,213.0,10,46.1,277,4.61,,1,0,2,1/10/2010,434262,0,night,1,10.0,0,1,2941,0,29.0,0,5.0,0,0,0,0,0,24,25,3,6,0,57,0,1012,Excellent
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,441.988,19.0567,24,3,0,57,0,1012,Excellent,night,48.9939,85.9906,32,30,1,6.4,213.0,10,46.1,277,4.61,,1,0,2,1/10/2010,434262,0,night,1,10.0,0,1,2941,0,29.0,0,5.0,0,0,0,0,0,24,25,3,6,0,57,0,1012,Excellent
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,441.988,19.0567,24,3,0,57,0,1012,Excellent,night,48.9939,85.9906,32,30,1,6.4,213.0,10,46.1,277,4.61,,1,0,2,1/10/2010,434262,0,night,1,10.0,0,1,2941,0,29.0,0,5.0,0,0,0,0,0,24,25,3,6,0,57,0,1012,Excellent
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,441.988,19.0567,24,3,0,57,0,1012,Excellent,night,48.9939,85.9906,32,30,1,6.4,213.0,10,46.1,277,4.61,,1,0,2,1/10/2010,434262,0,night,1,10.0,0,1,2941,0,29.0,0,5.0,0,0,0,0,0,24,25,3,6,0,57,0,1012,Excellent
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,441.988,19.0567,24,3,0,57,0,1012,Excellent,night,48.9939,85.9906,32,30,1,6.4,213.0,10,46.1,277,4.61,,1,0,2,1/10/2010,434262,0,night,1,10.0,0,1,2941,0,29.0,0,5.0,0,0,0,0,0,24,25,3,6,0,57,0,1012,Excellent
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,441.988,19.0567,24,3,0,57,0,1012,Excellent,night,48.9939,85.9906,32,30,1,6.4,213.0,10,46.1,277,4.61,,1,0,2,1/10/2010,434262,0,night,1,10.0,0,1,2941,0,29.0,0,5.0,0,0,0,0,0,24,25,3,6,0,57,0,1012,Excellent
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,441.988,19.0567,24,3,0,57,0,1012,Excellent,night,48.9939,85.9906,32,30,1,6.4,213.0,10,46.1,277,4.61,,1,0,2,1/10/2010,434262,0,night,1,10.0,0,1,2941,0,29.0,0,5.0,0,0,0,0,0,24,25,3,6,0,57,0,1012,Excellent
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,441.988,19.0567,24,3,0,57,0,1012,Excellent,night,48.9939,85.9906,32,30,1,6.4,213.0,10,46.1,277,4.61,,1,0,2,1/10/2010,434262,0,night,1,10.0,0,1,2941,0,29.0,0,5.0,0,0,0,0,0,24,25,3,6,0,57,0,1012,Excellent
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,441.988,19.0567,24,3,0,57,0,1012,Excellent,night,48.9939,85.9906,32,30,1,6.4,213.0,10,46.1,277,4.61,,1,0,2,1/10/2010,434262,0,night,1,10.0,0,1,2941,0,29.0,0,5.0,0,0,0,0,0,24,25,3,6,0,57,0,1012,Excellent
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,264.519,9.7462,26,5,0,33,17,1014,Excellent,day,28.0079,51.7822,18,30,1,3.6,249.0,6,48.3,291,5.13,246.0,2,1,2,1/13/2010,434264,0,day,1,6.0,0,1,2943,0,20.0,0,20.0,0,0,0,0,0,26,25,5,6,0,33,17,1014,Excellent
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,264.519,9.7462,26,5,0,33,17,1014,Excellent,day,28.0079,51.7822,18,30,1,3.6,249.0,6,48.3,291,5.13,246.0,2,1,2,1/13/2010,434264,0,day,1,6.0,0,1,2943,0,20.0,0,20.0,0,0,0,0,0,26,25,5,6,0,33,17,1014,Excellent
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,264.519,9.7462,26,5,0,33,17,1014,Excellent,day,28.0079,51.7822,18,30,1,3.6,249.0,6,48.3,291,5.13,246.0,2,1,2,1/13/2010,434264,0,day,1,6.0,0,1,2943,0,20.0,0,20.0,0,0,0,0,0,26,25,5,6,0,33,17,1014,Excellent
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,264.519,9.7462,26,5,0,33,17,1014,Excellent,day,28.0079,51.7822,18,30,1,3.6,249.0,6,48.3,291,5.13,246.0,2,1,2,1/13/2010,434264,0,day,1,6.0,0,1,2943,0,20.0,0,20.0,0,0,0,0,0,26,25,5,6,0,33,17,1014,Excellent
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,264.519,9.7462,26,5,0,33,17,1014,Excellent,day,28.0079,51.7822,18,30,1,3.6,249.0,6,48.3,291,5.13,246.0,2,1,2,1/13/2010,434264,0,day,1,6.0,0,1,2943,0,20.0,0,20.0,0,0,0,0,0,26,25,5,6,0,33,17,1014,Excellent
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,264.519,9.7462,26,5,0,33,17,1014,Excellent,day,28.0079,51.7822,18,30,1,3.6,249.0,6,48.3,291,5.13,246.0,2,1,2,1/13/2010,434264,0,day,1,6.0,0,1,2943,0,20.0,0,20.0,0,0,0,0,0,26,25,5,6,0,33,17,1014,Excellent
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,264.519,9.7462,26,5,0,33,17,1014,Excellent,day,28.0079,51.7822,18,30,1,3.6,249.0,6,48.3,291,5.13,246.0,2,1,2,1/13/2010,434264,0,day,1,6.0,0,1,2943,0,20.0,0,20.0,0,0,0,0,0,26,25,5,6,0,33,17,1014,Excellent
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,264.519,9.7462,26,5,0,33,17,1014,Excellent,day,28.0079,51.7822,18,30,1,3.6,249.0,6,48.3,291,5.13,246.0,2,1,2,1/13/2010,434264,0,day,1,6.0,0,1,2943,0,20.0,0,20.0,0,0,0,0,0,26,25,5,6,0,33,17,1014,Excellent
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,264.519,9.7462,26,5,0,33,17,1014,Excellent,day,28.0079,51.7822,18,30,1,3.6,249.0,6,48.3,291,5.13,246.0,2,1,2,1/13/2010,434264,0,day,1,6.0,0,1,2943,0,20.0,0,20.0,0,0,0,0,0,26,25,5,6,0,33,17,1014,Excellent
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,264.519,9.7462,26,5,0,33,17,1014,Excellent,day,28.0079,51.7822,18,30,1,3.6,249.0,6,48.3,291,5.13,246.0,2,1,2,1/13/2010,434264,0,day,1,6.0,0,1,2943,0,20.0,0,20.0,0,0,0,0,0,26,25,5,6,0,33,17,1014,Excellent
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,264.519,9.7462,26,5,0,33,17,1014,Excellent,day,28.0079,51.7822,18,30,1,3.6,249.0,6,48.3,291,5.13,246.0,2,1,2,1/13/2010,434264,0,day,1,6.0,0,1,2943,0,20.0,0,20.0,0,0,0,0,0,26,25,5,6,0,33,17,1014,Excellent
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,264.519,9.7462,26,5,0,33,17,1014,Excellent,day,28.0079,51.7822,18,30,1,3.6,249.0,6,48.3,291,5.13,246.0,2,1,2,1/13/2010,434264,0,day,1,6.0,0,1,2943,0,20.0,0,20.0,0,0,0,0,0,26,25,5,6,0,33,17,1014,Excellent
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,264.519,9.7462,26,5,0,33,17,1014,Excellent,day,28.0079,51.7822,18,30,1,3.6,249.0,6,48.3,291,5.13,246.0,2,1,2,1/13/2010,434264,0,day,1,6.0,0,1,2943,0,20.0,0,20.0,0,0,0,0,0,26,25,5,6,0,33,17,1014,Excellent
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,264.519,9.7462,26,5,0,33,17,1014,Excellent,day,28.0079,51.7822,18,30,1,3.6,249.0,6,48.3,291,5.13,246.0,2,1,2,1/13/2010,434264,0,day,1,6.0,0,1,2943,0,20.0,0,20.0,0,0,0,0,0,26,25,5,6,0,33,17,1014,Excellent
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,441.988,19.0567,13,18,3,91,69,1023,Excellent,day,18.8779,85.9906,35,42,0,5.0,242.0,10,49.5,299,4.85,,1,0,2,5/30/2010,452147,0,day,2,7.0,0,2,2983,0,12.0,0,31.0,0,0,0,0,0,13,11,18,26,3,91,69,1023,Excellent
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,441.988,19.0567,13,18,3,91,69,1023,Excellent,day,18.8779,85.9906,35,42,0,5.0,242.0,10,49.5,299,4.85,,1,0,2,5/30/2010,452147,0,day,2,7.0,0,2,2983,0,12.0,0,31.0,0,0,0,0,0,13,11,18,26,3,91,69,1023,Excellent
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,441.988,19.0567,13,18,3,91,69,1023,Excellent,day,18.8779,85.9906,35,42,0,5.0,242.0,10,49.5,299,4.85,,1,0,2,5/30/2010,452147,0,day,2,7.0,0,2,2983,0,12.0,0,31.0,0,0,0,0,0,13,11,18,26,3,91,69,1023,Excellent
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,441.988,19.0567,13,18,3,91,69,1023,Excellent,day,18.8779,85.9906,35,42,0,5.0,242.0,10,49.5,299,4.85,,1,0,2,5/30/2010,452147,0,day,2,7.0,0,2,2983,0,12.0,0,31.0,0,0,0,0,0,13,11,18,26,3,91,69,1023,Excellent
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,441.988,19.0567,13,18,3,91,69,1023,Excellent,day,18.8779,85.9906,35,42,0,5.0,242.0,10,49.5,299,4.85,,1,0,2,5/30/2010,452147,0,day,2,7.0,0,2,2983,0,12.0,0,31.0,0,0,0,0,0,13,11,18,26,3,91,69,1023,Excellent
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,441.988,19.0567,13,18,3,91,69,1023,Excellent,day,18.8779,85.9906,35,42,0,5.0,242.0,10,49.5,299,4.85,,1,0,2,5/30/2010,452147,0,day,2,7.0,0,2,2983,0,12.0,0,31.0,0,0,0,0,0,13,11,18,26,3,91,69,1023,Excellent
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,441.988,19.0567,13,18,3,91,69,1023,Excellent,day,18.8779,85.9906,35,42,0,5.0,242.0,10,49.5,299,4.85,,1,0,2,5/30/2010,452147,0,day,2,7.0,0,2,2983,0,12.0,0,31.0,0,0,0,0,0,13,11,18,26,3,91,69,1023,Excellent
